character_id,series_name,series_resourceURI
1010336,Avengers (1998 - 2004),http://gateway.marvel.com/v1/public/series/354
1010336,AVENGERS ASSEMBLE (2005),http://gateway.marvel.com/v1/public/series/1496
1010336,AVENGERS ASSEMBLE (2006),http://gateway.marvel.com/v1/public/series/1737
1010336,Journey Into Mystery (1952 - 1966),http://gateway.marvel.com/v1/public/series/2032
1010336,Marvel Masterworks: The Mighty Thor Vol. 4 (2005),http://gateway.marvel.com/v1/public/series/1588
1011758,Alpha Flight (1983 - 1994),http://gateway.marvel.com/v1/public/series/2116
1011758,Alpha Flight (2011 - 2012),http://gateway.marvel.com/v1/public/series/13907
1011758,Avengers (1998 - 2004),http://gateway.marvel.com/v1/public/series/354
1011758,Avengers (1963 - 1996),http://gateway.marvel.com/v1/public/series/1991
1011758,Avengers Annual (2001),http://gateway.marvel.com/v1/public/series/26448
1011758,Avengers Assemble Vol. 4 (2007),http://gateway.marvel.com/v1/public/series/1816
1011758,Avengers Vs (2015),http://gateway.marvel.com/v1/public/series/20060
1011758,AVENGERS: THE KANG DYNASTY (2002),http://gateway.marvel.com/v1/public/series/98
1011758,Fantastic Four (1961 - 1998),http://gateway.marvel.com/v1/public/series/2121
1011758,Fantastic Four Annual (1963 - 1994),http://gateway.marvel.com/v1/public/series/2012
1011758,Fantastic Four Omnibus Vol. 2 (2007),http://gateway.marvel.com/v1/public/series/2435
1011758,Fear Itself: Fellowship of Fear (2011),http://gateway.marvel.com/v1/public/series/13857
1011758,Fear Itself: The Deep (2011),http://gateway.marvel.com/v1/public/series/14059
1011758,Fear Itself: The Worthy (2011),http://gateway.marvel.com/v1/public/series/13827
1011758,Indestructible Hulk (2012 - 2014),http://gateway.marvel.com/v1/public/series/16583
1011758,Indestructible Hulk by Mark Waid: The Complete Collection (2017),http://gateway.marvel.com/v1/public/series/23595
1011758,Invaders Now! (2010 - 2011),http://gateway.marvel.com/v1/public/series/11825
1011758,INVADERS NOW! HC (2011),http://gateway.marvel.com/v1/public/series/10262
1011758,MARVEL MASTERWORKS: THE AVENGERS (2004),http://gateway.marvel.com/v1/public/series/299
1011758,Namor: The Black Tide Infinity Comic (2022),http://gateway.marvel.com/v1/public/series/37045
1009163,Age of Apocalypse: The Chosen (1995),http://gateway.marvel.com/v1/public/series/3614
1009163,Alpha Flight (1983 - 1994),http://gateway.marvel.com/v1/public/series/2116
1009163,Alpha Flight (2004 - 2005),http://gateway.marvel.com/v1/public/series/719
1009163,Alpha Flight (2011 - 2012),http://gateway.marvel.com/v1/public/series/13907
1009163,Chaos War: Alpha Flight (2010),http://gateway.marvel.com/v1/public/series/13260
1009163,Hulk (2008 - 2012),http://gateway.marvel.com/v1/public/series/3374
1009163,Marauders (2022 - Present),http://gateway.marvel.com/v1/public/series/34029
1009163,MARVEL MASTERWORKS: THE UNCANNY X-MEN (2005),http://gateway.marvel.com/v1/public/series/1440
1009163,Uncanny X-Men (1981 - 2011),http://gateway.marvel.com/v1/public/series/2258
1009163,Uncanny X-Men Omnibus Vol. 1 (2006),http://gateway.marvel.com/v1/public/series/1723
1009163,Weapon X (2002 - 2004),http://gateway.marvel.com/v1/public/series/543
1009163,WEAPON X VOL. 1: THE DRAFT TPB (2003),http://gateway.marvel.com/v1/public/series/163
1009163,Weapon X Vol. I (1999),http://gateway.marvel.com/v1/public/series/138
1009163,Weapon X: The Draft – Wild Child (2002),http://gateway.marvel.com/v1/public/series/3653
1009163,Wolverine (1988 - 2003),http://gateway.marvel.com/v1/public/series/2262
1009163,X-Factor (2020 - 2021),http://gateway.marvel.com/v1/public/series/28053
1009163,X-Factor (1986 - 1998),http://gateway.marvel.com/v1/public/series/2098
1009163,X-MEN: THE COMPLETE AGE OF APOCALYPSE EPIC (2005),http://gateway.marvel.com/v1/public/series/1583
1009164,Age of X: Alpha (2010),http://gateway.marvel.com/v1/public/series/13603
1009164,Avengers Annual (1967 - 1994),http://gateway.marvel.com/v1/public/series/1988
1009164,Cable (1993 - 2002),http://gateway.marvel.com/v1/public/series/1995
1009164,Excalibur (2019 - Present),http://gateway.marvel.com/v1/public/series/27547
1009164,Mystique (2024 - Present),http://gateway.marvel.com/v1/public/series/39692
1009164,New Mutants (2003 - 2004),http://gateway.marvel.com/v1/public/series/563
1009164,New Mutants Classic Vol. 2 (2007),http://gateway.marvel.com/v1/public/series/1764
1009164,Quicksilver (1997 - 1998),http://gateway.marvel.com/v1/public/series/20086
1009164,Uncanny Avengers (2012 - 2014),http://gateway.marvel.com/v1/public/series/16414
1009164,Uncanny X-Men (1981 - 2011),http://gateway.marvel.com/v1/public/series/2258
1009164,Weapon X (2002 - 2004),http://gateway.marvel.com/v1/public/series/543
1009164,What If? (1989 - 1998),http://gateway.marvel.com/v1/public/series/3648
1009164,X-Factor (1986 - 1998),http://gateway.marvel.com/v1/public/series/2098
1009164,X-Factor Annual (1986 - 1994),http://gateway.marvel.com/v1/public/series/6689
1009164,X-Men (2004 - 2007),http://gateway.marvel.com/v1/public/series/403
1009164,X-Men Annual (1970 - 1994),http://gateway.marvel.com/v1/public/series/2100
1009164,X-Men Unlimited Infinity Comic (2021 - Present),http://gateway.marvel.com/v1/public/series/31573
1009164,X-MEN: DAY OF THE ATOM (2005),http://gateway.marvel.com/v1/public/series/1301
1009164,X-Men: Days of Future Past (2004),http://gateway.marvel.com/v1/public/series/1327
1009164,X-MEN: DREAM'S END (2004),http://gateway.marvel.com/v1/public/series/1318
1009165,100th Anniversary Special (2014),http://gateway.marvel.com/v1/public/series/18454
1009165,A.X.E.: Avengers (2022),http://gateway.marvel.com/v1/public/series/35453
1009165,A.X.E.: Eve Of Judgment (2022),http://gateway.marvel.com/v1/public/series/35456
1009165,A.X.E.: Judgment Day (2022),http://gateway.marvel.com/v1/public/series/34459
1009165,A.X.E.: Judgment Day (2023),http://gateway.marvel.com/v1/public/series/34560
1009165,A.X.E.: Judgment Day Companion (2023),http://gateway.marvel.com/v1/public/series/35490
1009165,Absolute Carnage: Avengers (2019),http://gateway.marvel.com/v1/public/series/27631
1009165,Acts of Vengeance: Avengers (2020),http://gateway.marvel.com/v1/public/series/29061
1009165,Age of Apocalypse (2012 - 2013),http://gateway.marvel.com/v1/public/series/15331
1009165,Age of Heroes (2010),http://gateway.marvel.com/v1/public/series/9790
1009165,Age of Ultron (2013),http://gateway.marvel.com/v1/public/series/17318
1009165,Age of X: Universe (2011),http://gateway.marvel.com/v1/public/series/13896
1009165,Alias (2001 - 2003),http://gateway.marvel.com/v1/public/series/672
1009165,Alias Omnibus (2006),http://gateway.marvel.com/v1/public/series/13383
1009165,Aliens Vs. Avengers (2024 - Present),http://gateway.marvel.com/v1/public/series/36735
1009165,All-New X-Men (2012 - 2015),http://gateway.marvel.com/v1/public/series/16449
1009165,"All-New, All-Different Avengers (2015 - 2016)",http://gateway.marvel.com/v1/public/series/20443
1009165,"All-New, All-Different Avengers Annual (2016)",http://gateway.marvel.com/v1/public/series/22190
1009165,"ALL-NEW, ALL-DIFFERENT AVENGERS HC (2017)",http://gateway.marvel.com/v1/public/series/22374
1009165,All-Out Avengers (2022 - 2023),http://gateway.marvel.com/v1/public/series/34554
1015239,THE ULTIMATES MGC 1 (2011),http://gateway.marvel.com/v1/public/series/14617
1015239,Ultimate Avengers (2009 - 2010),http://gateway.marvel.com/v1/public/series/8498
1015239,Ultimate Avengers 3 (2010 - 2011),http://gateway.marvel.com/v1/public/series/9867
1015239,Ultimate Avengers Vs. New Ultimates (2011),http://gateway.marvel.com/v1/public/series/12615
1015239,Ultimate Comics Avengers 2 (2010),http://gateway.marvel.com/v1/public/series/8499
1015239,Ultimate Comics Avengers Vs. New Ultimates: Death of Spider-Man (2011),http://gateway.marvel.com/v1/public/series/14423
1015239,Ultimate Comics Doom (2010 - 2011),http://gateway.marvel.com/v1/public/series/9958
1015239,Ultimate Comics New Ultimates: Thor Reborn (2011),http://gateway.marvel.com/v1/public/series/10532
1015239,Ultimate Spider-Man (2000 - 2009),http://gateway.marvel.com/v1/public/series/466
1015239,Ultimate Spider-Man Vol. 12: Superstars (2005),http://gateway.marvel.com/v1/public/series/1383
1015239,Ultimate X-Men (2001 - 2009),http://gateway.marvel.com/v1/public/series/474
1011766,Amazing X-Men (2013 - 2015),http://gateway.marvel.com/v1/public/series/18142
1011766,Dark X-Men (2023),http://gateway.marvel.com/v1/public/series/36993
1011766,Uncanny X-Men (1981 - 2011),http://gateway.marvel.com/v1/public/series/2258
1011766,Weapon X (2017 - 2018),http://gateway.marvel.com/v1/public/series/23012
1011766,X-MEN FIRST CLASS: THE HIGH HAND (2011),http://gateway.marvel.com/v1/public/series/15598
1011456,Balder the Brave (1985),http://gateway.marvel.com/v1/public/series/3625
1011456,Captain Marvel (2002 - 2004),http://gateway.marvel.com/v1/public/series/6258
1011456,Essential Thor Vol. 5 (2011 - Present),http://gateway.marvel.com/v1/public/series/14475
1011456,Immortal Thor (2023 - Present),http://gateway.marvel.com/v1/public/series/37429
1011456,Iron Man (1998 - 2004),http://gateway.marvel.com/v1/public/series/2572
1011456,Journey Into Mystery (2011 - 2013),http://gateway.marvel.com/v1/public/series/14764
1011456,Journey Into Mystery (1952 - 1966),http://gateway.marvel.com/v1/public/series/2032
1011456,Journey Into Mystery (1996 - 1998),http://gateway.marvel.com/v1/public/series/13569
1011456,Marvel Masterworks: The Mighty Thor (2011 - Present),http://gateway.marvel.com/v1/public/series/14509
1011456,Marvel Masterworks: The Mighty Thor (2011 - Present),http://gateway.marvel.com/v1/public/series/14516
1011456,MARVEL MASTERWORKS: THE MIGHTY THOR VOL. 16 HC (2017),http://gateway.marvel.com/v1/public/series/22330
1011456,Marvel Masterworks: The Mighty Thor Vol. 3 (2011),http://gateway.marvel.com/v1/public/series/3301
1011456,Marvel Masterworks: The Mighty Thor Vol. 4 (2005),http://gateway.marvel.com/v1/public/series/1588
1011456,New Mutants (1983 - 1991),http://gateway.marvel.com/v1/public/series/2055
1011456,Thor (2007 - 2011),http://gateway.marvel.com/v1/public/series/2473
1011456,Thor (2018 - 2019),http://gateway.marvel.com/v1/public/series/24308
1011456,Thor (1966 - 1996),http://gateway.marvel.com/v1/public/series/2083
1011456,Thor (1998 - 2004),http://gateway.marvel.com/v1/public/series/581
1011456,THOR BY J. MICHAEL STRACZYNSKI VOL. 2 PREMIERE HC (2009),http://gateway.marvel.com/v1/public/series/8918
1011456,Thor by Walter Simonson (2011),http://gateway.marvel.com/v1/public/series/10491
1009168,Alpha Flight (1983 - 1994),http://gateway.marvel.com/v1/public/series/2116
1009168,Astonishing X-Men (1995),http://gateway.marvel.com/v1/public/series/3619
1009168,Astonishing X-Men (2017 - 2018),http://gateway.marvel.com/v1/public/series/23262
1009168,Captain America (1968 - 1996),http://gateway.marvel.com/v1/public/series/1996
1009168,CAPTAIN AMERICA AND THE FALCON: SECRET EMPIRE TPB [NEW PRINTING] (2017),http://gateway.marvel.com/v1/public/series/22387
1009168,Chaos War: X-Men (2010),http://gateway.marvel.com/v1/public/series/13588
1009168,Classic X-Men (1986 - 1990),http://gateway.marvel.com/v1/public/series/3751
1009168,Earth X (1999 - 2000),http://gateway.marvel.com/v1/public/series/378
1009168,EARTH X TPB [NEW PRINTING] (2006),http://gateway.marvel.com/v1/public/series/1806
1009168,Excalibur (1988 - 1998),http://gateway.marvel.com/v1/public/series/2011
1009168,Generation X (1994 - 2001),http://gateway.marvel.com/v1/public/series/6256
1009168,House of M: Uncanny X-Men (2006),http://gateway.marvel.com/v1/public/series/1412
1009168,Legion of X (2022 - 2023),http://gateway.marvel.com/v1/public/series/33959
1009168,Marauders (2019 - 2022),http://gateway.marvel.com/v1/public/series/27555
1009168,MARVEL MASTERWORKS: THE UNCANNY X-MEN (2005),http://gateway.marvel.com/v1/public/series/1440
1009168,MARVEL MASTERWORKS: THE UNCANNY X-MEN VOL. 6 HC (2008),http://gateway.marvel.com/v1/public/series/3460
1009168,MARVEL MASTERWORKS: THE UNCANNY X-MEN VOL. 6 HC (2008),http://gateway.marvel.com/v1/public/series/28249
1009168,Marvel Masterworks: The X-Men Vol. 3 DM Variant TPB (2011 - Present),http://gateway.marvel.com/v1/public/series/14485
1009168,Marvel Masterworks: The X-Men Vol. 3 TPB (2011 - Present),http://gateway.marvel.com/v1/public/series/14486
1009168,Marvel Masterworks: The X-Men Vol. 4 (2004),http://gateway.marvel.com/v1/public/series/1364
1009596,Cable (1993 - 2002),http://gateway.marvel.com/v1/public/series/1995
1009596,CLANDESTINE CLASSIC PREMIERE HC (2008),http://gateway.marvel.com/v1/public/series/3874
1009596,Deadpool (1997 - 2002),http://gateway.marvel.com/v1/public/series/2005
1009596,Deadpool Vol. 1: Secret Invasion (2009 - Present),http://gateway.marvel.com/v1/public/series/7713
1009596,Marvel Comics Presents (1988 - 1995),http://gateway.marvel.com/v1/public/series/2039
1009596,MARVEL MASTERWORKS: THE UNCANNY X-MEN VOL. 6 HC (2008),http://gateway.marvel.com/v1/public/series/28249
1009596,MARVEL MASTERWORKS: THE UNCANNY X-MEN VOL. 6 HC (2008),http://gateway.marvel.com/v1/public/series/3460
1009596,New X-Men (2001 - 2004),http://gateway.marvel.com/v1/public/series/2281
1009596,New X-Men (2006),http://gateway.marvel.com/v1/public/series/1807
1009596,New X-Men Vol. III: New Worlds (2004),http://gateway.marvel.com/v1/public/series/56
1009596,Paradise X (2002 - 2003),http://gateway.marvel.com/v1/public/series/2059
1009596,PARADISE X VOL. 2 TPB [NEW PRINTING] (2007),http://gateway.marvel.com/v1/public/series/2702
1009596,Uncanny X-Men (1981 - 2011),http://gateway.marvel.com/v1/public/series/2258
1009596,What If? (1989 - 1998),http://gateway.marvel.com/v1/public/series/3648
1009596,X-Factor (1986 - 1998),http://gateway.marvel.com/v1/public/series/2098
1009596,X-Factor (2020 - 2021),http://gateway.marvel.com/v1/public/series/28053
1009596,X-Factor (2005 - 2013),http://gateway.marvel.com/v1/public/series/1035
1009596,X-Factor Annual (1986 - 1994),http://gateway.marvel.com/v1/public/series/6689
1009596,X-FACTOR VISIONARIES: PETER DAVID (2008),http://gateway.marvel.com/v1/public/series/5068
1009596,X-Factor: The Longest Night (2007),http://gateway.marvel.com/v1/public/series/1882
1011778,Doctor Strange (2015 - 2018),http://gateway.marvel.com/v1/public/series/20457
1011778,Doctor Strange (1974 - 1988),http://gateway.marvel.com/v1/public/series/3740
1011778,Doctor Strange (2023 - Present),http://gateway.marvel.com/v1/public/series/36592
1011778,DOCTOR STRANGE EPIC COLLECTION: AFTERLIFE TPB (2017),http://gateway.marvel.com/v1/public/series/35732
1011778,Doctor Strange Vol. 3: Blood in the Aether (2017),http://gateway.marvel.com/v1/public/series/22116
1011778,Doctor Strange Vol. 5: Secret Empire (2018),http://gateway.marvel.com/v1/public/series/22766
1011778,"Doctor Strange, Sorcerer Supreme (1988 - 1996)",http://gateway.marvel.com/v1/public/series/3741
1011778,"DOCTOR STRANGE, SORCERER SUPREME OMNIBUS VOL. 1 HC (2017)",http://gateway.marvel.com/v1/public/series/35333
1011778,Guidebook to the Marvel Cinematic Universe (2015 - 2017),http://gateway.marvel.com/v1/public/series/23007
1011778,Man-Thing (1979 - 1981),http://gateway.marvel.com/v1/public/series/25870
1011778,MARVEL MASTERWORKS: DOCTOR STRANGE (2005),http://gateway.marvel.com/v1/public/series/1468
1011778,Strange Tales (1951 - 1968),http://gateway.marvel.com/v1/public/series/2076
1011778,Untold Tales of Spider-Man: Strange Encounter (1998),http://gateway.marvel.com/v1/public/series/25557
1009169,Captain America (1968 - 1996),http://gateway.marvel.com/v1/public/series/1996
1009169,Captain America (2002 - 2004),http://gateway.marvel.com/v1/public/series/485
1009169,Captain America Epic Collection: Bucky Reborn (2017),http://gateway.marvel.com/v1/public/series/22388
1009169,Daredevil: Black Armor (2023 - Present),http://gateway.marvel.com/v1/public/series/36987
1009169,Earth X (1999 - 2000),http://gateway.marvel.com/v1/public/series/378
1009169,EARTH X TPB [NEW PRINTING] (2006),http://gateway.marvel.com/v1/public/series/1806
1009169,Fear Itself: The Book of the Skull (2011),http://gateway.marvel.com/v1/public/series/13822
1009169,Fury (1994),http://gateway.marvel.com/v1/public/series/23598
1009169,MARVEL MASTERWORKS: DOCTOR STRANGE (2005),http://gateway.marvel.com/v1/public/series/1468
1009169,Marvel Super Heroes (1990 - 1993),http://gateway.marvel.com/v1/public/series/2301
1009169,MARVEL VISIONARIES: CHRIS CLAREMONT (2005),http://gateway.marvel.com/v1/public/series/1595
1009169,Moon Knight (2006 - 2009),http://gateway.marvel.com/v1/public/series/947
1009169,"Nick Fury, Agent of S.H.I.E.L.D. (1989 - 1992)",http://gateway.marvel.com/v1/public/series/8852
1009169,Punisher War Journal (1988 - 1995),http://gateway.marvel.com/v1/public/series/5860
1009169,S.H.I.E.L.D.: HYDRA REBORN TPB (2017),http://gateway.marvel.com/v1/public/series/32625
1009169,Secret Warriors (2009 - 2011),http://gateway.marvel.com/v1/public/series/6796
1009169,Strange Tales (1951 - 1968),http://gateway.marvel.com/v1/public/series/2076
1009169,Uncanny X-Men (1981 - 2011),http://gateway.marvel.com/v1/public/series/2258
1009169,Untold Tales of Spider-Man (1997),http://gateway.marvel.com/v1/public/series/25556
1009169,Wolverine Origins (2006 - 2010),http://gateway.marvel.com/v1/public/series/2375
1009170,Avengers (1963 - 1996),http://gateway.marvel.com/v1/public/series/1991
1009170,Avengers Annual (1967 - 1994),http://gateway.marvel.com/v1/public/series/1988
1009170,Avengers Undercover: The Complete Collection (2018),http://gateway.marvel.com/v1/public/series/25717
1009170,Avengers: Earth's Mightiest Heroes (2004 - 2005),http://gateway.marvel.com/v1/public/series/724
1009170,Captain America (2004 - 2011),http://gateway.marvel.com/v1/public/series/832
1009170,Captain America (1968 - 1996),http://gateway.marvel.com/v1/public/series/1996
1009170,Captain America (2002 - 2004),http://gateway.marvel.com/v1/public/series/485
1009170,Captain America: Winter Soldier Vol. 1 (2006),http://gateway.marvel.com/v1/public/series/1612
1009170,Captain America: Winter Soldier Vol. 2 (2006),http://gateway.marvel.com/v1/public/series/1613
1009170,Earth X (1999 - 2000),http://gateway.marvel.com/v1/public/series/378
1009170,EARTH X TPB [NEW PRINTING] (2006),http://gateway.marvel.com/v1/public/series/1806
1009170,Fantastic Four Annual (1963 - 1994),http://gateway.marvel.com/v1/public/series/2012
1009170,Fear Itself: The Book of the Skull (2011),http://gateway.marvel.com/v1/public/series/13822
1009170,HOUSE OF M: WORLD OF M FEATURING WOLVERINE (2006),http://gateway.marvel.com/v1/public/series/1614
1009170,Marvel Masterworks: Captain America Vol. 2 (2005),http://gateway.marvel.com/v1/public/series/1507
1009170,Marvel Masterworks: Captain America Vol. 2 (0000 - Present),http://gateway.marvel.com/v1/public/series/3298
1009170,MARVEL MASTERWORKS: THE AVENGERS (2004),http://gateway.marvel.com/v1/public/series/1390
1009170,MARVEL MASTERWORKS: THE INVINCIBLE IRON MAN (2005),http://gateway.marvel.com/v1/public/series/1494
1009170,Marvel Universe Avengers: Ultron Revolution (2017 - 2018),http://gateway.marvel.com/v1/public/series/23793
1009170,Tales of Suspense (1959 - 1968),http://gateway.marvel.com/v1/public/series/2079
1010906,Captain America (1968 - 1996),http://gateway.marvel.com/v1/public/series/1996
1010906,Captain America (2004 - 2011),http://gateway.marvel.com/v1/public/series/832
1010906,Captain America & Citizen V Annual (1998),http://gateway.marvel.com/v1/public/series/18883
1010906,Captain America: Steve Rogers (2016 - 2017),http://gateway.marvel.com/v1/public/series/21098
1010906,Fear Itself: The Book of the Skull (2011),http://gateway.marvel.com/v1/public/series/13822
1010906,Hawkeye: Blindspot (2011),http://gateway.marvel.com/v1/public/series/13731
1010906,Heroes Reborn: Siege Society (2021),http://gateway.marvel.com/v1/public/series/31991
1010906,Indestructible Hulk (2012 - 2014),http://gateway.marvel.com/v1/public/series/16583
1010906,Marvel Super Heroes Secret Wars: Battleworld (2023 - Present),http://gateway.marvel.com/v1/public/series/36528
1010906,Marvel Universe Avengers: Ultron Revolution (2017 - 2018),http://gateway.marvel.com/v1/public/series/23793
1010906,Non-Stop Spider-Man (2021),http://gateway.marvel.com/v1/public/series/31034
1010906,Old Man Hawkeye (2018),http://gateway.marvel.com/v1/public/series/23857
1010906,Savage Spider-Man (2022),http://gateway.marvel.com/v1/public/series/34200
1010906,Secret Empire (2017),http://gateway.marvel.com/v1/public/series/23020
1010906,The Punisher (2018 - 2019),http://gateway.marvel.com/v1/public/series/25498
1010906,Thunderbolts (1997 - 2003),http://gateway.marvel.com/v1/public/series/2296
1010906,Thunderbolts (2006 - 2012),http://gateway.marvel.com/v1/public/series/18527
1010906,Thunderbolts Presents: Zemo - Born Better (2007),http://gateway.marvel.com/v1/public/series/1873
1011137,Annihilation: Super-Skrull (2006),http://gateway.marvel.com/v1/public/series/1080
1011354,Punisher Max By Garth Ennis Omnibus Vol. 2 (2018),http://gateway.marvel.com/v1/public/series/25298
1011354,Punisher Max Vol. 6: Barracuda (Reprint) (2011 - Present),http://gateway.marvel.com/v1/public/series/15267
1011354,Punisher Noir (2009 - 2010),http://gateway.marvel.com/v1/public/series/8201
1009550,Damage Control (2022),http://gateway.marvel.com/v1/public/series/29703
1009171,Cable (1993 - 2002),http://gateway.marvel.com/v1/public/series/1995
1009171,Cable/Machine Man Annual (1998),http://gateway.marvel.com/v1/public/series/23926
1009171,Cable: The Hellfire Hunt (2017),http://gateway.marvel.com/v1/public/series/23685
1009171,Excalibur (1988 - 1998),http://gateway.marvel.com/v1/public/series/2011
1009171,Machine Man/Bastion Annual (1998),http://gateway.marvel.com/v1/public/series/23927
1009171,Uncanny X-Men (2024 - Present),http://gateway.marvel.com/v1/public/series/39425
1009171,Uncanny X-Men (1981 - 2011),http://gateway.marvel.com/v1/public/series/2258
1009171,X-51 (1999 - 2000),http://gateway.marvel.com/v1/public/series/6688
1009171,X-Factor (1986 - 1998),http://gateway.marvel.com/v1/public/series/2098
1009171,X-Force (1991 - 2004),http://gateway.marvel.com/v1/public/series/3633
1009171,X-Force (2008 - 2010),http://gateway.marvel.com/v1/public/series/3839
1009171,X-Men (1991 - 2001),http://gateway.marvel.com/v1/public/series/2265
1009171,X-Men Annual (2000),http://gateway.marvel.com/v1/public/series/26097
1009171,X-Men Unlimited (1993 - 2003),http://gateway.marvel.com/v1/public/series/3637
1009171,X-Men: Blue (2017 - 2018),http://gateway.marvel.com/v1/public/series/23018
1009171,X-Men: Second Coming (2010),http://gateway.marvel.com/v1/public/series/9359
1009171,X-Men: Second Coming (2011),http://gateway.marvel.com/v1/public/series/13833
1009171,X-Men: Second Coming - Revelations: Blind Science (2010),http://gateway.marvel.com/v1/public/series/9808
1009171,X-Men: Second Coming Revelations (2011),http://gateway.marvel.com/v1/public/series/13832
1009171,X-MEN: THE COMPLETE ONSLAUGHT EPIC (2008 - Present),http://gateway.marvel.com/v1/public/series/6430
1009172,Black Panther: Who Is the Black Panther? Infinity Comic (2022),http://gateway.marvel.com/v1/public/series/36879
1009172,Captain America (1998 - 2002),http://gateway.marvel.com/v1/public/series/1997
1009172,Captain America (1968 - 1996),http://gateway.marvel.com/v1/public/series/1996
1009172,Captain America and Batroc (2010),http://gateway.marvel.com/v1/public/series/13194
1009172,Captain America and Bucky (2011 - 2012),http://gateway.marvel.com/v1/public/series/16325
1009172,CAPTAIN AMERICA AND THE AVENGERS: THE COMPLETE COLLECTION TPB (2017),http://gateway.marvel.com/v1/public/series/22747
1009172,Captain America: Allies & Enemies (2010),http://gateway.marvel.com/v1/public/series/13504
1009172,CAPTAIN AMERICA: MARVEL KNIGHTS VOL. 2 TPB (2017),http://gateway.marvel.com/v1/public/series/22390
1009172,Deadpool (1997 - 2002),http://gateway.marvel.com/v1/public/series/2005
1009172,Gambit (2012 - 2013),http://gateway.marvel.com/v1/public/series/16287
1009172,"Gwenpool, The Unbelievable Vol. 5: Lost In The Plot (2018)",http://gateway.marvel.com/v1/public/series/24156
1009172,HAWKEYE: BLINDSPOT TPB (2011 - Present),http://gateway.marvel.com/v1/public/series/13787
1009172,Marvel Masterworks: Captain America Vol. 3 (2006),http://gateway.marvel.com/v1/public/series/1694
1009172,Punisher Epic Collection: Capital Punishment (2017),http://gateway.marvel.com/v1/public/series/23786
1009172,The Punisher (1987 - 1995),http://gateway.marvel.com/v1/public/series/21468
1009172,The Unbelievable Gwenpool (2016 - 2018),http://gateway.marvel.com/v1/public/series/21490
1009173,X-Force (1991 - 2004),http://gateway.marvel.com/v1/public/series/3633
1009173,"X-Force: Famous, Mutant & Mortal (2003)",http://gateway.marvel.com/v1/public/series/88
1011785,Captain America (1968 - 1996),http://gateway.marvel.com/v1/public/series/1996
1011785,Fear Itself: Sin's Past (2011),http://gateway.marvel.com/v1/public/series/13858
1011785,Marvel Zombies Destroy! (2011 - 2012),http://gateway.marvel.com/v1/public/series/15454
1011785,U.S.Agent (2020 - 2021),http://gateway.marvel.com/v1/public/series/29666
1009174,New Warriors (2007 - 2009),http://gateway.marvel.com/v1/public/series/2409
1009174,New X-Men (2006),http://gateway.marvel.com/v1/public/series/1807
1009174,New X-Men (2001 - 2004),http://gateway.marvel.com/v1/public/series/2281
1009174,New X-Men Vol. III: New Worlds (2004),http://gateway.marvel.com/v1/public/series/56
1009174,NEW X-MEN: IMPERIAL (2005),http://gateway.marvel.com/v1/public/series/1166
1009175,A+X (2012 - 2014),http://gateway.marvel.com/v1/public/series/16450
1009175,All-New X-Men (2012 - 2015),http://gateway.marvel.com/v1/public/series/16449
1009175,Alpha Flight (1983 - 1994),http://gateway.marvel.com/v1/public/series/2116
1009175,Amazing Adventures (1970 - 1976),http://gateway.marvel.com/v1/public/series/6666
1009175,Amazing X-Men (2013 - 2015),http://gateway.marvel.com/v1/public/series/18142
1009175,Astonishing X-Men (2004 - 2013),http://gateway.marvel.com/v1/public/series/744
1009175,Astonishing X-Men (2017 - 2018),http://gateway.marvel.com/v1/public/series/23262
1009175,Astonishing X-Men Annual (2018),http://gateway.marvel.com/v1/public/series/26006
1009175,Astonishing X-Men by Joss Whedon & John Cassaday (2009 - Present),http://gateway.marvel.com/v1/public/series/7576
1009175,Astonishing X-Men Vol. 1 (2006),http://gateway.marvel.com/v1/public/series/1464
1009175,Astonishing X-Men Vol. 1: Gifted (2004),http://gateway.marvel.com/v1/public/series/1298
1009175,Astonishing X-Men Vol. 2: Dangerous (2005),http://gateway.marvel.com/v1/public/series/1422
1009175,Astonishing X-Men Vol. 3: Torn (2007),http://gateway.marvel.com/v1/public/series/1485
1009175,Astonishing X-Men Vol. 4: Unstoppable (2008),http://gateway.marvel.com/v1/public/series/5055
1009175,Astonishing X-Men: Ghost Boxes (2008),http://gateway.marvel.com/v1/public/series/5998
1009175,Astonishing X-Men: Xenogenesis (2010),http://gateway.marvel.com/v1/public/series/9781
1009175,Avengers (2010 - 2012),http://gateway.marvel.com/v1/public/series/9085
1009175,Avengers (2016 - 2018),http://gateway.marvel.com/v1/public/series/22547
1009175,Avengers (1998 - 2004),http://gateway.marvel.com/v1/public/series/354
1009175,Avengers (1963 - 1996),http://gateway.marvel.com/v1/public/series/1991
1010908,Ultimate Marvel Team-Up (2001 - 2002),http://gateway.marvel.com/v1/public/series/2311
1010908,Ultimate Marvel Team-Up Ultimate Collection (2006),http://gateway.marvel.com/v1/public/series/1823
1010908,Ultimate Spider-Man (2000 - 2009),http://gateway.marvel.com/v1/public/series/466
1010908,ULTIMATE SPIDER-MAN VOL. 16: DEADPOOL TPB (2006),http://gateway.marvel.com/v1/public/series/1618
1010908,Ultimate War (2002 - 2003),http://gateway.marvel.com/v1/public/series/3659
1010908,Ultimate X-Men (2001 - 2009),http://gateway.marvel.com/v1/public/series/474
1010908,Ultimate X-Men MGC (2011),http://gateway.marvel.com/v1/public/series/13887
