character_id,story_name,story_type,story_resourceURI
1010687,Cover #69564,cover,http://gateway.marvel.com/v1/public/stories/69564
1010687,Lady Bullseye 4 of 5,cover,http://gateway.marvel.com/v1/public/stories/50768
1010687,Lady Bullseye 5 of 5,cover,http://gateway.marvel.com/v1/public/stories/51179
1010687,Cover #54741,cover,http://gateway.marvel.com/v1/public/stories/54741
1010687,Amazing Spider-Man (1963) #436,cover,http://gateway.marvel.com/v1/public/stories/66300
1010687,Amazing Spider-Man (1963) #439,cover,http://gateway.marvel.com/v1/public/stories/66303
1010687,Amazing Spider-Man (1963) #419,,http://gateway.marvel.com/v1/public/stories/14281
1010687,Amazing Spider-Man (1963) #428,,http://gateway.marvel.com/v1/public/stories/14292
1010687,Amazing Spider-Man (1963) #432,,http://gateway.marvel.com/v1/public/stories/14298
1010687,Amazing Spider-Man (1963) #434,,http://gateway.marvel.com/v1/public/stories/14300
1010687,Amazing Spider-Man (1963) #435,,http://gateway.marvel.com/v1/public/stories/14301
1010687,cover from Daredevil by Ed Brubaker & Michael Lark Omnibus (2017),cover,http://gateway.marvel.com/v1/public/stories/134647
1010687,Shadowland (2010) #2,cover,http://gateway.marvel.com/v1/public/stories/64552
1010687,Interior #64553,interiorStory,http://gateway.marvel.com/v1/public/stories/64553
1010687,Shadowland (2010) #3,cover,http://gateway.marvel.com/v1/public/stories/64554
1010687,Interior #64555,interiorStory,http://gateway.marvel.com/v1/public/stories/64555
1010687,Cover #29497,cover,http://gateway.marvel.com/v1/public/stories/29497
1010687,cover to Amazing Spider-Girl (2006) #17,cover,http://gateway.marvel.com/v1/public/stories/157238
1009188,Frontispiece,pinup,http://gateway.marvel.com/v1/public/stories/44074
1009188,test title,cover,http://gateway.marvel.com/v1/public/stories/82769
1009188,Uncanny X-Men (1963) #102,cover,http://gateway.marvel.com/v1/public/stories/15383
1009188,Uncanny X-Men (1963) #103,cover,http://gateway.marvel.com/v1/public/stories/15385
1009188,Thieves In The Temple,interiorStory,http://gateway.marvel.com/v1/public/stories/28262
1009188,3 of 4 - Season of the Witch (HoM),interiorStory,http://gateway.marvel.com/v1/public/stories/757
1009188,X-Force (1991) #1,cover,http://gateway.marvel.com/v1/public/stories/38161
1009188,X-Force (1991) #2,cover,http://gateway.marvel.com/v1/public/stories/38244
1009188,X-Force (1991) #3,cover,http://gateway.marvel.com/v1/public/stories/38266
1009188,X-Force (1991) #4,cover,http://gateway.marvel.com/v1/public/stories/38288
1009188,cover from DEADPOOL & X-FORCE OMNIBUS HC (2017) #1,cover,http://gateway.marvel.com/v1/public/stories/142128
1009188,cover from Empyre: X-Men (2020) #2,cover,http://gateway.marvel.com/v1/public/stories/197512
1009188,cover from Empyre: X-Men (2020) #3,cover,http://gateway.marvel.com/v1/public/stories/197514
1009188,story from X-Men Unlimited Vertical Comic (2021) #26,interiorStory,http://gateway.marvel.com/v1/public/stories/209462
1009188,cover from X-Force (2019) #43,cover,http://gateway.marvel.com/v1/public/stories/225709
1009188,cover from X-Force (2019) #47,cover,http://gateway.marvel.com/v1/public/stories/240678
1009188,cover from Wolverine (2020) #41,cover,http://gateway.marvel.com/v1/public/stories/240654
1009188,cover from X-Force (2019) #50,cover,http://gateway.marvel.com/v1/public/stories/240684
1009189,Black Widow (2004) #4,cover,http://gateway.marvel.com/v1/public/stories/3540
1009189,Avengers: The Initiative (2007) #1,cover,http://gateway.marvel.com/v1/public/stories/8381
1009189,1 of 6 - 6XLS,cover,http://gateway.marvel.com/v1/public/stories/8383
1009189,All About Iron Man,interiorStory,http://gateway.marvel.com/v1/public/stories/11830
1009189,Cover #11838,cover,http://gateway.marvel.com/v1/public/stories/11838
1009189,"Hawkeye, the Marksman!",interiorStory,http://gateway.marvel.com/v1/public/stories/11839
1009189,Suspected of Murder!,interiorStory,http://gateway.marvel.com/v1/public/stories/11856
1009189,Beware the Black Widow!,cover,http://gateway.marvel.com/v1/public/stories/14404
1009189,"And In This Corner, Goliath",interiorStory,http://gateway.marvel.com/v1/public/stories/15190
1009189,Vengeance In the Sky With Diamonds,interiorStory,http://gateway.marvel.com/v1/public/stories/15712
1009189,[none],cover,http://gateway.marvel.com/v1/public/stories/15715
1009189,Prey of the Hunter!,interiorStory,http://gateway.marvel.com/v1/public/stories/15718
1009189,Cover #15727,cover,http://gateway.marvel.com/v1/public/stories/15727
1009189,Death Stalks the City!,interiorStory,http://gateway.marvel.com/v1/public/stories/15742
1009189,Cover #15743,cover,http://gateway.marvel.com/v1/public/stories/15743
1009189,Cover #15753,cover,http://gateway.marvel.com/v1/public/stories/15753
1009189,... And a HYDRA New Year!,interiorStory,http://gateway.marvel.com/v1/public/stories/15754
1009189,Cover #15760,cover,http://gateway.marvel.com/v1/public/stories/15760
1009189,To Die in Darkness!,cover,http://gateway.marvel.com/v1/public/stories/15835
1009189,The Ring of No Return!,cover,http://gateway.marvel.com/v1/public/stories/15837
1010911,[untitled],cover,http://gateway.marvel.com/v1/public/stories/32095
1010911,[untitled],interiorStory,http://gateway.marvel.com/v1/public/stories/32096
1010911,Interior #39348,interiorStory,http://gateway.marvel.com/v1/public/stories/39348
1010911,Interior #39354,interiorStory,http://gateway.marvel.com/v1/public/stories/39354
1010911,Interior #39357,interiorStory,http://gateway.marvel.com/v1/public/stories/39357
1010911,ULTIMATE COMICS AVENGERS (2009) #4,cover,http://gateway.marvel.com/v1/public/stories/58997
1010911,ULTIMATE COMICS AVENGERS 3 (2010) #5,cover,http://gateway.marvel.com/v1/public/stories/70022
1010911,"Sex, Lies, and DVDs 1 of 5",interiorStory,http://gateway.marvel.com/v1/public/stories/36431
1010911,Ultimates 3 (2007) #2,cover,http://gateway.marvel.com/v1/public/stories/36866
1010911,"Sex, Lies, and DVDs 2 of 5",interiorStory,http://gateway.marvel.com/v1/public/stories/36867
1010911,Ultimate X-Men (2001) #35,cover,http://gateway.marvel.com/v1/public/stories/67476
1010911,Ultimate X-Men (2001) #64,cover,http://gateway.marvel.com/v1/public/stories/1460
1010911,4 of 5 - Magnetic North,interiorStory,http://gateway.marvel.com/v1/public/stories/1461
1010911,Cover #3558,cover,http://gateway.marvel.com/v1/public/stories/3558
1010911,ULTIMATE NIGHTMARE (2004) #2,cover,http://gateway.marvel.com/v1/public/stories/3560
1010911,ULTIMATE NIGHTMARE (2004) #3 cover,cover,http://gateway.marvel.com/v1/public/stories/3562
1010911,4 of 5 - 5XLS,cover,http://gateway.marvel.com/v1/public/stories/3556
1010911,5 of 5 - 5XLS,cover,http://gateway.marvel.com/v1/public/stories/3564
1011498,cover from Tales of Suspense (2017) #102,cover,http://gateway.marvel.com/v1/public/stories/143733
1011498,cover from Tales of Suspense (2017) #103,cover,http://gateway.marvel.com/v1/public/stories/144272
1011498,cover from TALES OF SUSPENSE: HAWKEYE & THE WINTER SOLDIER TPB (2018) #1,cover,http://gateway.marvel.com/v1/public/stories/146310
1011498,cover from new series (2020) #1,cover,http://gateway.marvel.com/v1/public/stories/197636
1011498,cover from Black Widow (2020) #8,cover,http://gateway.marvel.com/v1/public/stories/207152
1011498,cover from Black Widow (2020) #9,cover,http://gateway.marvel.com/v1/public/stories/207154
1011498,cover from Black Widow (2020) #10,cover,http://gateway.marvel.com/v1/public/stories/207156
1011498,cover from Black Widow (2020) #11,cover,http://gateway.marvel.com/v1/public/stories/212616
1011498,cover from Winter Guard (2021) #1,cover,http://gateway.marvel.com/v1/public/stories/205688
1011498,cover from Winter Guard (2021) #2,cover,http://gateway.marvel.com/v1/public/stories/205692
1011498,cover from Winter Guard (2021) #3,cover,http://gateway.marvel.com/v1/public/stories/205694
1011498,cover from Winter Guard (2021) #4,cover,http://gateway.marvel.com/v1/public/stories/205696
1011498,cover from Wastelanders: Old Woman Widow (2021) #1,cover,http://gateway.marvel.com/v1/public/stories/209433
1011498,cover from Black Widow (2020) #15,cover,http://gateway.marvel.com/v1/public/stories/212624
1011498,cover from White Widow (2023) #1,cover,http://gateway.marvel.com/v1/public/stories/247287
1011498,cover from Thunderbolts (2023) #2,cover,http://gateway.marvel.com/v1/public/stories/241905
1011498,cover from White Widow (2023) #3,cover,http://gateway.marvel.com/v1/public/stories/247309
1011498,cover from White Widow (2023) #4,cover,http://gateway.marvel.com/v1/public/stories/247311
1011498,cover from Thunderbolts (2023) #4,cover,http://gateway.marvel.com/v1/public/stories/241909
1011498,cover from Blood Hunters (2024) #2,cover,http://gateway.marvel.com/v1/public/stories/250702
1017109,AVENGERS (1963) #364,cover,http://gateway.marvel.com/v1/public/stories/15042
1009190,DAREDEVIL (1964) #270,cover,http://gateway.marvel.com/v1/public/stories/16101
1009190,Afterlife,interiorStory,http://gateway.marvel.com/v1/public/stories/38372
1009190,Temptation,interiorStory,http://gateway.marvel.com/v1/public/stories/38430
1009190,cover from DAREDEVIL EPIC COLLECTION: HEART OF DARKNESS TPB (2017) #1,cover,http://gateway.marvel.com/v1/public/stories/140131
1009190,Heart of Darkness !,cover,http://gateway.marvel.com/v1/public/stories/16117
1009190,cover from Falcon (2017) #1,cover,http://gateway.marvel.com/v1/public/stories/140657
1009190,cover from Falcon (2017) #2,cover,http://gateway.marvel.com/v1/public/stories/141234
1009190,cover from Falcon (2017) #3,cover,http://gateway.marvel.com/v1/public/stories/141666
1009190,cover from Falcon (2017) #5,cover,http://gateway.marvel.com/v1/public/stories/143525
1009190,cover from Strange Tales: She-Hulk Infinity Comic (2022) #1,cover,http://gateway.marvel.com/v1/public/stories/232392
1009190,cover from Pet Avengers (2029) #3,cover,http://gateway.marvel.com/v1/public/stories/208743
1009190,cover from Pet Avengers (2029) #4,cover,http://gateway.marvel.com/v1/public/stories/208745
1010881,Amazing Spider-Man (1963) #319,cover,http://gateway.marvel.com/v1/public/stories/14040
1010881,cover to Elektra (1996) #6,cover,http://gateway.marvel.com/v1/public/stories/156471
1010881,Iron Man (1968) #223,cover,http://gateway.marvel.com/v1/public/stories/19410
1010881,Counter Force!,interiorStory,http://gateway.marvel.com/v1/public/stories/19411
1010881,Iron Man (1968) #224,cover,http://gateway.marvel.com/v1/public/stories/66567
1010881,Low Noon!,interiorStory,http://gateway.marvel.com/v1/public/stories/19413
1011349,Cover #51820,cover,http://gateway.marvel.com/v1/public/stories/51820
1011349,"Blackout Means Business, and His Business Is Murder!",interiorStory,http://gateway.marvel.com/v1/public/stories/51821
1011349,Avengers (1963) #237,cover,http://gateway.marvel.com/v1/public/stories/14749
1011349,story from SUPERIOR SPIDER-MAN: THE COMPLETE COLLECTION VOL. 2 TPB (2018) #2,interiorStory,http://gateway.marvel.com/v1/public/stories/154126
1011349,Ghost Rider (2005) #3,cover,http://gateway.marvel.com/v1/public/stories/4075
1011349,3 of 6 - The Road to Damnation,interiorStory,http://gateway.marvel.com/v1/public/stories/4076
1011349,Ghost Rider (2005) #5,cover,http://gateway.marvel.com/v1/public/stories/4077
1011349,5 of 6 - The Road to Damnation,interiorStory,http://gateway.marvel.com/v1/public/stories/4078
1009191,Cover #6172,cover,http://gateway.marvel.com/v1/public/stories/6172
1009191,Interior #6173,interiorStory,http://gateway.marvel.com/v1/public/stories/6173
1009191,1 of 1 - Dr. Doom and Latveria,cover,http://gateway.marvel.com/v1/public/stories/6174
1009191,1 of 1 - Dr. Doom and Latveria,interiorStory,http://gateway.marvel.com/v1/public/stories/6175
1009191,Interior #6177,interiorStory,http://gateway.marvel.com/v1/public/stories/6177
1009191,Cover #6178,cover,http://gateway.marvel.com/v1/public/stories/6178
1009191,Interior #6179,interiorStory,http://gateway.marvel.com/v1/public/stories/6179
1009191,5 of 6 - Fathers and Sons,cover,http://gateway.marvel.com/v1/public/stories/6180
1009191,5 of 6 - Fathers and Sons,interiorStory,http://gateway.marvel.com/v1/public/stories/6181
1009191,5 of 6 - Fathers and Sons,cover,http://gateway.marvel.com/v1/public/stories/6182
1009191,5 of 6 - Fathers and Sons,interiorStory,http://gateway.marvel.com/v1/public/stories/6183
1009191,6 of 6 - Fathers and Sons,cover,http://gateway.marvel.com/v1/public/stories/7876
1009191,6 of 6 - Fathers and Sons,interiorStory,http://gateway.marvel.com/v1/public/stories/7877
1009191,1 of 6 - Death of Blade,interiorStory,http://gateway.marvel.com/v1/public/stories/7879
1009191,1 of 6 - Death of Blade,interiorStory,http://gateway.marvel.com/v1/public/stories/8330
1009191,Tyrana 2 of 6,interiorStory,http://gateway.marvel.com/v1/public/stories/8332
1009191,Tyrana 3 of 6,interiorStory,http://gateway.marvel.com/v1/public/stories/8678
1009191,Cover #20062,cover,http://gateway.marvel.com/v1/public/stories/20062
1009191,Madness In The Mind!,interiorStory,http://gateway.marvel.com/v1/public/stories/20063
1009191,Beware the Legions,,http://gateway.marvel.com/v1/public/stories/20424
1009195,Rip Wide the Sky!,interiorStory,http://gateway.marvel.com/v1/public/stories/12853
1009195,Risk,interiorStory,http://gateway.marvel.com/v1/public/stories/12857
1009195,Beyond the Pale!,interiorStory,http://gateway.marvel.com/v1/public/stories/12924
1009195,Blastaar,pinup,http://gateway.marvel.com/v1/public/stories/13028
1009195,Cover #15575,cover,http://gateway.marvel.com/v1/public/stories/15575
1009195,The Rage of Blastaar!,interiorStory,http://gateway.marvel.com/v1/public/stories/15576
1009195,Cover #25730,cover,http://gateway.marvel.com/v1/public/stories/25730
1009195,"The Time Before, Part 1 of 2",interiorStory,http://gateway.marvel.com/v1/public/stories/25731
1009195,Cover #25734,cover,http://gateway.marvel.com/v1/public/stories/25734
1009195,"The Time Before, Part 2 of 2",interiorStory,http://gateway.marvel.com/v1/public/stories/25735
1009195,Into the Negative Zone!,interiorStory,http://gateway.marvel.com/v1/public/stories/25888
1009195,Paradise X Issue 0,interiorStory,http://gateway.marvel.com/v1/public/stories/26016
1009195,Paradise X Issue 10,interiorStory,http://gateway.marvel.com/v1/public/stories/26020
1009195,Paradise X Issue 2,interiorStory,http://gateway.marvel.com/v1/public/stories/26026
1009195,Paradise X Issue 3,interiorStory,http://gateway.marvel.com/v1/public/stories/26028
1009195,Paradise X Issue 6,interiorStory,http://gateway.marvel.com/v1/public/stories/26034
1009195,Paradise X Issue 7,interiorStory,http://gateway.marvel.com/v1/public/stories/26036
1009195,Paradise X Issue 9,interiorStory,http://gateway.marvel.com/v1/public/stories/26040
1009195,Cover #28512,cover,http://gateway.marvel.com/v1/public/stories/28512
1009195,"The Time Before, Part 1 of 2",interiorStory,http://gateway.marvel.com/v1/public/stories/28513
1010830,1 of 1,cover,http://gateway.marvel.com/v1/public/stories/3123
1010830,Captain America (1968) #420,cover,http://gateway.marvel.com/v1/public/stories/18160
1010830,Skull Sessions,interiorStory,http://gateway.marvel.com/v1/public/stories/18161
1011291,X-MEN LEGACY (2012) #5,cover,http://gateway.marvel.com/v1/public/stories/105224
1011291,X-MEN LEGACY (2012) #6,cover,http://gateway.marvel.com/v1/public/stories/105228
1011291,X-MEN LEGACY (2012) #7,cover,http://gateway.marvel.com/v1/public/stories/105230
1011291,X-MEN LEGACY (2012) #8,cover,http://gateway.marvel.com/v1/public/stories/105232
1011291,X-MEN LEGACY (2012) #12,cover,http://gateway.marvel.com/v1/public/stories/105240
1011291,X-MEN LEGACY (2012) #13,cover,http://gateway.marvel.com/v1/public/stories/105242
1011291,X-MEN LEGACY (2012) #14,cover,http://gateway.marvel.com/v1/public/stories/105244
1011291,X-MEN LEGACY (2012) #15,cover,http://gateway.marvel.com/v1/public/stories/105246
1011291,X-MEN LEGACY (2012) #16,cover,http://gateway.marvel.com/v1/public/stories/105248
1011291,X-MEN LEGACY (2012) #17,cover,http://gateway.marvel.com/v1/public/stories/105250
1011291,X-MEN LEGACY (2012) #18,cover,http://gateway.marvel.com/v1/public/stories/109941
1011291,X-MEN LEGACY (2012) #19,cover,http://gateway.marvel.com/v1/public/stories/109943
1011291,X-MEN LEGACY (2012) #20,cover,http://gateway.marvel.com/v1/public/stories/109945
1011291,X-MEN LEGACY (2012) #21,cover,http://gateway.marvel.com/v1/public/stories/110644
1011291,X-MEN LEGACY (2012) #22,cover,http://gateway.marvel.com/v1/public/stories/110646
1011291,X-MEN LEGACY (2012) #23,cover,http://gateway.marvel.com/v1/public/stories/110648
1011291,X-MEN LEGACY (2012) #24,cover,http://gateway.marvel.com/v1/public/stories/110650
1011291,X-MEN: PIXIE STRIKES BACK (2009) #2,cover,http://gateway.marvel.com/v1/public/stories/71516
1011291,X-MEN: TO SERVE AND PROTECT (2010) #3,cover,http://gateway.marvel.com/v1/public/stories/80111
1011291,story from X-Men Legacy: Legion (2017),interiorStory,http://gateway.marvel.com/v1/public/stories/131460
1011836,X-Men Legacy (2008) #228,cover,http://gateway.marvel.com/v1/public/stories/60008
1011836,X-Men Legacy (2008) #229,cover,http://gateway.marvel.com/v1/public/stories/60010
1011836,X-Men Legacy (2008) #230,cover,http://gateway.marvel.com/v1/public/stories/60012
1011836,cover from Generation X (2017) #1,cover,http://gateway.marvel.com/v1/public/stories/137823
1011836,cover from Generation X (2017) #2,cover,http://gateway.marvel.com/v1/public/stories/137835
1011836,cover from Generation X (2017) #3,cover,http://gateway.marvel.com/v1/public/stories/136761
1011836,cover from Generation X (2017) #4,cover,http://gateway.marvel.com/v1/public/stories/138349
1011836,cover from Generation X (2017) #5,cover,http://gateway.marvel.com/v1/public/stories/139395
1011836,cover from GENERATION X VOL. 1: NATURAL SELECTION TPB (2017) #1,cover,http://gateway.marvel.com/v1/public/stories/141340
1011836,cover from Generation X (2017) #87,cover,http://gateway.marvel.com/v1/public/stories/143703
1011836,cover from Generation X (2019) #6,cover,http://gateway.marvel.com/v1/public/stories/170366
1011836,cover from X-Men Unlimited Infinity Comic (2021) #50,cover,http://gateway.marvel.com/v1/public/stories/228859
1011836,cover from X-Men: Hellfire Gala Confessionals Infinity Comic (2022) #1,cover,http://gateway.marvel.com/v1/public/stories/234718
1011836,cover from X-Men Unlimited Infinity Comic (2021) #51,cover,http://gateway.marvel.com/v1/public/stories/228861
1011836,cover from X-Men Unlimited Infinity Comic (2021) #55,cover,http://gateway.marvel.com/v1/public/stories/231080
1009197,1 of 5 - Enemy of the Stars,cover,http://gateway.marvel.com/v1/public/stories/1592
1009197,Cover #4153,cover,http://gateway.marvel.com/v1/public/stories/4153
1009197,Cover #4223,cover,http://gateway.marvel.com/v1/public/stories/4223
1009197,Cover #4430,cover,http://gateway.marvel.com/v1/public/stories/4430
1009197,Cover #4513,cover,http://gateway.marvel.com/v1/public/stories/4513
1009197,Cover #4612,cover,http://gateway.marvel.com/v1/public/stories/4612
1009197,Cover #4614,cover,http://gateway.marvel.com/v1/public/stories/4614
1009197,3 of 5 - Enemy of the Stars,cover,http://gateway.marvel.com/v1/public/stories/7639
1009197,3 of 5 - Enemy of the Stars,cover,http://gateway.marvel.com/v1/public/stories/8107
1009197,Interior #24492,interiorStory,http://gateway.marvel.com/v1/public/stories/24492
1009197,Endings,interiorStory,http://gateway.marvel.com/v1/public/stories/24493
1009197,X-Men: Alpha (1994) #1,cover,http://gateway.marvel.com/v1/public/stories/26280
1009197,A Beginning,interiorStory,http://gateway.marvel.com/v1/public/stories/26281
1009197,The Phalanx Covenant - Generation Next Part Three: Enter Freely And Of Your Own Will,interiorStory,http://gateway.marvel.com/v1/public/stories/28147
1009197,The Phalanx Covenant Book One Generation Next Part 2: Drop the Leash,interiorStory,http://gateway.marvel.com/v1/public/stories/29203
1009197,X-Men (1991) #37,cover,http://gateway.marvel.com/v1/public/stories/29204
1009197,The Phalanx Covenant Book One Generation Next Part 4: The Currents Shift,interiorStory,http://gateway.marvel.com/v1/public/stories/29205
1009197,The Beginning of the End: Twilight of the Gods,interiorStory,http://gateway.marvel.com/v1/public/stories/29247
1009197,A World Apart Part Three Of Three,interiorStory,http://gateway.marvel.com/v1/public/stories/34029
1009197,Play Date,interiorStory,http://gateway.marvel.com/v1/public/stories/34031
1009198,6 of 6 - One Step Forward,cover,http://gateway.marvel.com/v1/public/stories/3878
1009198,Ashes to Ashes,interiorStory,http://gateway.marvel.com/v1/public/stories/19545
1009198,The Icy Hand of Death!,interiorStory,http://gateway.marvel.com/v1/public/stories/19771
1009198,Double Danger at the Daily Bugle!,interiorStory,http://gateway.marvel.com/v1/public/stories/41722
1009198,Cover #42692,cover,http://gateway.marvel.com/v1/public/stories/42692
1009198,Aftermath,interiorStory,http://gateway.marvel.com/v1/public/stories/42693
1009198,Iron Man Gallery,pinup,http://gateway.marvel.com/v1/public/stories/42729
1009198,Interior #91265,interiorStory,http://gateway.marvel.com/v1/public/stories/91265
1009198,Interior #91239,interiorStory,http://gateway.marvel.com/v1/public/stories/91239
1009198,Interior #95806,interiorStory,http://gateway.marvel.com/v1/public/stories/95806
1009198,Iron Man (1968) #223,cover,http://gateway.marvel.com/v1/public/stories/19410
1009198,Counter Force!,interiorStory,http://gateway.marvel.com/v1/public/stories/19411
1009198,Iron Man (1968) #224,cover,http://gateway.marvel.com/v1/public/stories/66567
1009198,Low Noon!,interiorStory,http://gateway.marvel.com/v1/public/stories/19413
1009198,Iron Man and Power Pack (2007) #2,cover,http://gateway.marvel.com/v1/public/stories/36519
1009198,4XLS 2 of 4,interiorStory,http://gateway.marvel.com/v1/public/stories/36520
1009198,THUNDERBOLTS (2006) #101,cover,http://gateway.marvel.com/v1/public/stories/3906
1009199,3 of 5 - 5XLS,cover,http://gateway.marvel.com/v1/public/stories/5486
1009199,Rage!,interiorStory,http://gateway.marvel.com/v1/public/stories/15470
1009199,Days of Future Past,interiorStory,http://gateway.marvel.com/v1/public/stories/15472
1009199,DAREDEVIL (1964) #269,cover,http://gateway.marvel.com/v1/public/stories/16097
1009199,Betrayal,interiorStory,http://gateway.marvel.com/v1/public/stories/17387
1009199,Fallen Angel!,interiorStory,http://gateway.marvel.com/v1/public/stories/22086
1009199,Guido vs. Blob,cover,http://gateway.marvel.com/v1/public/stories/22103
1009199,Kiss Of Death!,interiorStory,http://gateway.marvel.com/v1/public/stories/22237
1009199,For All The World To See,interiorStory,http://gateway.marvel.com/v1/public/stories/22243
1009199,Dust To Dust,interiorStory,http://gateway.marvel.com/v1/public/stories/22259
1009199,Lost and Found!,interiorStory,http://gateway.marvel.com/v1/public/stories/22352
1009199,Sittin' by the Dock of the Bay,interiorStory,http://gateway.marvel.com/v1/public/stories/22358
1009199,Spots!,interiorStory,http://gateway.marvel.com/v1/public/stories/22376
1009199,Dream's End Part II: Life Decisions,interiorStory,http://gateway.marvel.com/v1/public/stories/24370
1009199,A Beginning,interiorStory,http://gateway.marvel.com/v1/public/stories/26281
1009199,Mind Out of Time!,interiorStory,http://gateway.marvel.com/v1/public/stories/27788
1009199,Sanction,interiorStory,http://gateway.marvel.com/v1/public/stories/27864
1009199,Cover #27865,cover,http://gateway.marvel.com/v1/public/stories/27865
1009199,Hell Hath No Fury,interiorStory,http://gateway.marvel.com/v1/public/stories/27866
1009199,The Spiral Path,interiorStory,http://gateway.marvel.com/v1/public/stories/27908
1011132,Hellfire and Brimstone Part 5,interiorStory,http://gateway.marvel.com/v1/public/stories/31887
1011132,Hellfire and Brimstone Part 4,interiorStory,http://gateway.marvel.com/v1/public/stories/31898
1011132,Hellfire and Brimstone Part 3,interiorStory,http://gateway.marvel.com/v1/public/stories/31903
1011132,Hellfire and Brimstone Part 2,interiorStory,http://gateway.marvel.com/v1/public/stories/32040
1011132,Magneto Triumphant,interiorStory,http://gateway.marvel.com/v1/public/stories/32193
1011132,The Tomorrow People Part 3,interiorStory,http://gateway.marvel.com/v1/public/stories/32204
1011132,"Sex, Lies, and DVDs 1 of 5",cover,http://gateway.marvel.com/v1/public/stories/36428
1011132,Ultimates 3 (2007) #2,cover,http://gateway.marvel.com/v1/public/stories/36864
1011132,"Sex, Lies, and DVDs 2 of 5",interiorStory,http://gateway.marvel.com/v1/public/stories/36865
1011132,Ultimates 3 (2007) #2,cover,http://gateway.marvel.com/v1/public/stories/36866
1011132,"Sex, Lies, and DVDs 2 of 5",interiorStory,http://gateway.marvel.com/v1/public/stories/36867
1011132,Ultimate X-Men (2001) #3,cover,http://gateway.marvel.com/v1/public/stories/32202
1011132,Ultimate X-Men (2001) #5,cover,http://gateway.marvel.com/v1/public/stories/32222
1011132,The Tomorrow People Part 5,interiorStory,http://gateway.marvel.com/v1/public/stories/32224
1011132,Ultimate X-Men (2001) #22,cover,http://gateway.marvel.com/v1/public/stories/32038
1011132,Ultimate X-Men (2001) #23,cover,http://gateway.marvel.com/v1/public/stories/31901
1011132,Ultimate X-Men (2001) #24,cover,http://gateway.marvel.com/v1/public/stories/31896
1011132,Ultimate X-Men (2001) #25,cover,http://gateway.marvel.com/v1/public/stories/31885
1011132,Ultimate X-Men (2001) #27,cover,http://gateway.marvel.com/v1/public/stories/32191
1011132,Ultimate X-Men (2001) #30,cover,http://gateway.marvel.com/v1/public/stories/67471
1009200,The Gift of Death,interiorStory,http://gateway.marvel.com/v1/public/stories/17046
1009200,Cover #17047,cover,http://gateway.marvel.com/v1/public/stories/17047
1009200,Fires of the Night,interiorStory,http://gateway.marvel.com/v1/public/stories/17048
1009200,Blockbuster!,interiorStory,http://gateway.marvel.com/v1/public/stories/17778
1009200,Blockbuster!,interiorStory,http://gateway.marvel.com/v1/public/stories/20556
1009200,Fallen Angel!,interiorStory,http://gateway.marvel.com/v1/public/stories/22086
1009200,Redemption!,interiorStory,http://gateway.marvel.com/v1/public/stories/22110
1009200,"Inferno, Part the First: Strike the Match",interiorStory,http://gateway.marvel.com/v1/public/stories/27990
1009200,"Inferno, Part the Fourth: Ashes",interiorStory,http://gateway.marvel.com/v1/public/stories/27996
1009200,The Last Morlock Story,interiorStory,http://gateway.marvel.com/v1/public/stories/28096
1009200,story from Uncanny X-Men (2013) #11,interiorStory,http://gateway.marvel.com/v1/public/stories/104947
1009201,The Best There Is Part 1,interiorStory,http://gateway.marvel.com/v1/public/stories/28696
1009201,The Best There Is Part 2,interiorStory,http://gateway.marvel.com/v1/public/stories/28700
1009201,The Best There Is Part 3,interiorStory,http://gateway.marvel.com/v1/public/stories/28702
1009201,Bloodsport Part 2,interiorStory,http://gateway.marvel.com/v1/public/stories/28716
1009201,Bloodsport Part 3,interiorStory,http://gateway.marvel.com/v1/public/stories/28718
1009202,Mister Sensitive,interiorStory,http://gateway.marvel.com/v1/public/stories/38201
1009202,And Then There Were Six,interiorStory,http://gateway.marvel.com/v1/public/stories/38203
1011416,You Can't Get Away With Murder,interiorStory,http://gateway.marvel.com/v1/public/stories/9814
1011416,Framed For Crime,interiorStory,http://gateway.marvel.com/v1/public/stories/9817
1011416,Back From the Past,interiorStory,http://gateway.marvel.com/v1/public/stories/9821
1011416,The Test of Fear,,http://gateway.marvel.com/v1/public/stories/9827
1011416,Studio of Terror,,http://gateway.marvel.com/v1/public/stories/9842
1011416,You Can't Get Away With Murder,interiorStory,http://gateway.marvel.com/v1/public/stories/27177
1011416,Framed For Crime,interiorStory,http://gateway.marvel.com/v1/public/stories/27180
1011416,Back From the Past,interiorStory,http://gateway.marvel.com/v1/public/stories/27184
1011416,The Test of Fear,,http://gateway.marvel.com/v1/public/stories/27190
1011416,Studio of Terror,,http://gateway.marvel.com/v1/public/stories/27205
1011416,The Menace of the Mad Magicians,interiorStory,http://gateway.marvel.com/v1/public/stories/35031
1011416,The Dummy Is No Dummy,,http://gateway.marvel.com/v1/public/stories/35038
1011416,Staged For Murder,,http://gateway.marvel.com/v1/public/stories/35044
1011416,Mad Music Moans a Devil's Dirge,interiorStory,http://gateway.marvel.com/v1/public/stories/35048
1011416,The Clown Who Couldn't Laugh,interiorStory,http://gateway.marvel.com/v1/public/stories/35056
1011416,Benefit Show for Horror,interiorStory,http://gateway.marvel.com/v1/public/stories/35063
1011416,Unmasked,interiorStory,http://gateway.marvel.com/v1/public/stories/35077
1011416,Alone With a Killer,interiorStory,http://gateway.marvel.com/v1/public/stories/35086
