character_id,event_name,event_resourceURI
1009284,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009284,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1010785,Initiative,http://gateway.marvel.com/v1/public/events/255
1010787,Maximum Carnage,http://gateway.marvel.com/v1/public/events/151
1011072,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1011072,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1011072,Inferno,http://gateway.marvel.com/v1/public/events/252
1011072,Initiative,http://gateway.marvel.com/v1/public/events/255
1011072,Siege,http://gateway.marvel.com/v1/public/events/273
1011060,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009287,Armor Wars,http://gateway.marvel.com/v1/public/events/231
1009287,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009288,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009288,Enemy of the State,http://gateway.marvel.com/v1/public/events/245
1009288,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009288,Initiative,http://gateway.marvel.com/v1/public/events/255
1009288,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1009288,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009288,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009288,Shadowland,http://gateway.marvel.com/v1/public/events/59
1009288,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1011082,Messiah War,http://gateway.marvel.com/v1/public/events/298
1010701,Monsters Unleashed,http://gateway.marvel.com/v1/public/events/337
1009310,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009310,Age of X,http://gateway.marvel.com/v1/public/events/303
1009310,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009310,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009310,Enemy of the State,http://gateway.marvel.com/v1/public/events/245
1009310,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009310,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1009310,Messiah CompleX,http://gateway.marvel.com/v1/public/events/299
1009310,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009310,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009310,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009310,Siege,http://gateway.marvel.com/v1/public/events/273
1009310,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1009310,X-Men: Battle of the Atom,http://gateway.marvel.com/v1/public/events/316
1009310,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1009310,X-Men: Schism,http://gateway.marvel.com/v1/public/events/306
1009310,X-Men: Second Coming,http://gateway.marvel.com/v1/public/events/279
1009292,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1010671,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1010671,Axis,http://gateway.marvel.com/v1/public/events/320
1010807,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1011061,Blood and Thunder,http://gateway.marvel.com/v1/public/events/235
1010771,Avengers Disassembled,http://gateway.marvel.com/v1/public/events/234
1010771,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1010771,House of M,http://gateway.marvel.com/v1/public/events/251
1010771,Inferno,http://gateway.marvel.com/v1/public/events/252
1010771,Onslaught,http://gateway.marvel.com/v1/public/events/154
1012378,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1012378,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009294,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009294,House of M,http://gateway.marvel.com/v1/public/events/251
1009295,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009295,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1009295,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1009297,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009297,Axis,http://gateway.marvel.com/v1/public/events/320
1009297,Civil War,http://gateway.marvel.com/v1/public/events/238
1009297,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009297,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009297,Initiative,http://gateway.marvel.com/v1/public/events/255
1009297,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009298,Fall of the Mutants,http://gateway.marvel.com/v1/public/events/248
1009299,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009299,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009299,Avengers Disassembled,http://gateway.marvel.com/v1/public/events/234
1009299,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009299,Civil War,http://gateway.marvel.com/v1/public/events/238
1009299,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009299,Days of Future Present,http://gateway.marvel.com/v1/public/events/240
1009299,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009299,Fall of the Mutants,http://gateway.marvel.com/v1/public/events/248
1009299,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009299,Heroic Age,http://gateway.marvel.com/v1/public/events/287
1009299,House of M,http://gateway.marvel.com/v1/public/events/251
1009299,Inferno,http://gateway.marvel.com/v1/public/events/252
1009299,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009299,Initiative,http://gateway.marvel.com/v1/public/events/255
1009299,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009299,Original Sin,http://gateway.marvel.com/v1/public/events/319
1009299,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009299,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009299,Secret Wars (2015),http://gateway.marvel.com/v1/public/events/323
1009301,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009301,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009301,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1009301,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1011233,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009335,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1011213,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1009303,Monsters Unleashed,http://gateway.marvel.com/v1/public/events/337
1010868,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1010868,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009305,Annihilation,http://gateway.marvel.com/v1/public/events/229
1009305,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009306,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009306,Axis,http://gateway.marvel.com/v1/public/events/320
1009306,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009306,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1009306,Maximum Carnage,http://gateway.marvel.com/v1/public/events/151
1009306,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1009470,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009470,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1009470,Shadowland,http://gateway.marvel.com/v1/public/events/59
1009307,Crossing,http://gateway.marvel.com/v1/public/events/239
1009309,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009309,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009309,Days of Future Present,http://gateway.marvel.com/v1/public/events/240
1009309,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009309,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1009309,House of M,http://gateway.marvel.com/v1/public/events/251
1009309,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1009309,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009309,X-Tinction Agenda,http://gateway.marvel.com/v1/public/events/280
1011177,Annihilation,http://gateway.marvel.com/v1/public/events/229
1011177,Inferno,http://gateway.marvel.com/v1/public/events/252
1009229,Age of X,http://gateway.marvel.com/v1/public/events/303
1009229,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1011356,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009539,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009539,Avengers Disassembled,http://gateway.marvel.com/v1/public/events/234
1009539,Days of Future Present,http://gateway.marvel.com/v1/public/events/240
1009539,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009539,Heroic Age,http://gateway.marvel.com/v1/public/events/287
1009539,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009539,Original Sin,http://gateway.marvel.com/v1/public/events/319
1009539,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1012478,Age of X,http://gateway.marvel.com/v1/public/events/303
1010670,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1009312,Age of Ultron,http://gateway.marvel.com/v1/public/events/314
1009312,Annihilation,http://gateway.marvel.com/v1/public/events/229
1009312,Avengers Disassembled,http://gateway.marvel.com/v1/public/events/234
1009312,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009312,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009312,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009312,Initiative,http://gateway.marvel.com/v1/public/events/255
1009312,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009312,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009312,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009313,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009313,Age of X,http://gateway.marvel.com/v1/public/events/303
1009313,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009313,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009313,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1009313,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009313,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009313,Messiah CompleX,http://gateway.marvel.com/v1/public/events/299
1009313,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009313,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1009313,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1009313,X-Men: Schism,http://gateway.marvel.com/v1/public/events/306
1009313,X-Men: Second Coming,http://gateway.marvel.com/v1/public/events/279
1009313,X-Tinction Agenda,http://gateway.marvel.com/v1/public/events/280
1010763,Annihilation,http://gateway.marvel.com/v1/public/events/229
1010763,Annihilation: Conquest,http://gateway.marvel.com/v1/public/events/293
1010763,Blood and Thunder,http://gateway.marvel.com/v1/public/events/235
1010763,Original Sin,http://gateway.marvel.com/v1/public/events/319
1010763,The Thanos Imperative,http://gateway.marvel.com/v1/public/events/294
1010832,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009315,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009315,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009315,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009316,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009316,Initiative,http://gateway.marvel.com/v1/public/events/255
1009316,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009316,Siege,http://gateway.marvel.com/v1/public/events/273
1009316,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1011285,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009317,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009317,Infinity,http://gateway.marvel.com/v1/public/events/315
1010749,Civil War,http://gateway.marvel.com/v1/public/events/238
1010925,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009318,Age of X,http://gateway.marvel.com/v1/public/events/303
1009318,Civil War,http://gateway.marvel.com/v1/public/events/238
1009318,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009318,Shadowland,http://gateway.marvel.com/v1/public/events/59
1009318,Siege of Darkness,http://gateway.marvel.com/v1/public/events/219
1009318,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1009320,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009320,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009320,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1011055,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1012571,Crossing,http://gateway.marvel.com/v1/public/events/239
1009321,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009321,Realm of Kings,http://gateway.marvel.com/v1/public/events/295
1009321,The Thanos Imperative,http://gateway.marvel.com/v1/public/events/294
1011144,Annihilation,http://gateway.marvel.com/v1/public/events/229
1009322,Inferno,http://gateway.marvel.com/v1/public/events/252
1010927,Civil War,http://gateway.marvel.com/v1/public/events/238
1010927,Other - Evolve or Die,http://gateway.marvel.com/v1/public/events/266
1009324,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009324,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009324,Enemy of the State,http://gateway.marvel.com/v1/public/events/245
1009324,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009324,War of Kings,http://gateway.marvel.com/v1/public/events/276
1012610,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1012610,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1010731,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010731,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1012623,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1012623,Inferno,http://gateway.marvel.com/v1/public/events/252
1010702,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010702,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010702,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1010702,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1010928,Inferno,http://gateway.marvel.com/v1/public/events/252
1010928,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1011435,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1011435,Onslaught,http://gateway.marvel.com/v1/public/events/154
1011435,Siege,http://gateway.marvel.com/v1/public/events/273
1011420,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1011420,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1011420,Initiative,http://gateway.marvel.com/v1/public/events/255
1009328,Chaos War,http://gateway.marvel.com/v1/public/events/296
1010743,Annihilation: Conquest,http://gateway.marvel.com/v1/public/events/293
1010743,Realm of Kings,http://gateway.marvel.com/v1/public/events/295
1009330,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009330,Infinity War,http://gateway.marvel.com/v1/public/events/29
1011299,Annihilation: Conquest,http://gateway.marvel.com/v1/public/events/293
1011299,Infinity,http://gateway.marvel.com/v1/public/events/315
1011299,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1011299,Original Sin,http://gateway.marvel.com/v1/public/events/319
1011299,Realm of Kings,http://gateway.marvel.com/v1/public/events/295
1011299,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1011299,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1011299,The Thanos Imperative,http://gateway.marvel.com/v1/public/events/294
1011299,War of Kings,http://gateway.marvel.com/v1/public/events/276
1009207,Civil War,http://gateway.marvel.com/v1/public/events/238
1009207,Initiative,http://gateway.marvel.com/v1/public/events/255
1009207,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009619,Dead No More: The Clone Conspiracy,http://gateway.marvel.com/v1/public/events/332
1011400,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1011490,Civil War,http://gateway.marvel.com/v1/public/events/238
1011490,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1011490,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1011490,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1011490,Initiative,http://gateway.marvel.com/v1/public/events/255
1011490,Onslaught,http://gateway.marvel.com/v1/public/events/154
1011490,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1011490,Siege,http://gateway.marvel.com/v1/public/events/273
1010821,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010821,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010821,Initiative,http://gateway.marvel.com/v1/public/events/255
1010821,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1010821,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1009336,Inferno,http://gateway.marvel.com/v1/public/events/252
1009336,Mutant Massacre,http://gateway.marvel.com/v1/public/events/263
1009336,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009486,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009486,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009486,Inferno,http://gateway.marvel.com/v1/public/events/252
1009486,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009337,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009337,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009337,Age of X,http://gateway.marvel.com/v1/public/events/303
1009337,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009337,Days of Future Present,http://gateway.marvel.com/v1/public/events/240
1009337,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009337,Fall of the Mutants,http://gateway.marvel.com/v1/public/events/248
1009337,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1009337,Inferno,http://gateway.marvel.com/v1/public/events/252
1009337,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009337,Messiah CompleX,http://gateway.marvel.com/v1/public/events/299
1009337,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009337,War of Kings,http://gateway.marvel.com/v1/public/events/276
1009337,X-Tinction Agenda,http://gateway.marvel.com/v1/public/events/280
1009338,Age of Ultron,http://gateway.marvel.com/v1/public/events/314
1009338,Armor Wars,http://gateway.marvel.com/v1/public/events/231
1009338,Avengers Disassembled,http://gateway.marvel.com/v1/public/events/234
1009338,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009338,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009338,Crossing,http://gateway.marvel.com/v1/public/events/239
1009338,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009338,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009338,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009338,House of M,http://gateway.marvel.com/v1/public/events/251
1009338,Infinity,http://gateway.marvel.com/v1/public/events/315
1009338,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009338,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009338,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009338,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009338,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1009338,Siege,http://gateway.marvel.com/v1/public/events/273
1009338,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1009338,World War Hulks,http://gateway.marvel.com/v1/public/events/60
1010808,Civil War,http://gateway.marvel.com/v1/public/events/238
1010808,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010808,Siege,http://gateway.marvel.com/v1/public/events/273
1011482,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1011482,Chaos War,http://gateway.marvel.com/v1/public/events/296
1011482,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1011482,Shattered Heroes,http://gateway.marvel.com/v1/public/events/309
1011482,Siege,http://gateway.marvel.com/v1/public/events/273
1010351,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1010678,Age of X,http://gateway.marvel.com/v1/public/events/303
1010678,House of M,http://gateway.marvel.com/v1/public/events/251
1011371,Initiative,http://gateway.marvel.com/v1/public/events/255
1011371,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1009342,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009342,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009343,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009343,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009343,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009343,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009343,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009343,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009343,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009343,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009343,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009343,Siege,http://gateway.marvel.com/v1/public/events/273
1009343,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1009343,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1010759,Civil War,http://gateway.marvel.com/v1/public/events/238
1010759,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1010759,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1011300,Annihilation: Conquest,http://gateway.marvel.com/v1/public/events/293
1011300,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1010703,Planet Hulk,http://gateway.marvel.com/v1/public/events/212
1011442,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1010930,Inferno,http://gateway.marvel.com/v1/public/events/252
1009347,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009347,Spider-Island,http://gateway.marvel.com/v1/public/events/305
1009349,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009349,Onslaught,http://gateway.marvel.com/v1/public/events/154
1011428,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1011428,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1011428,Messiah War,http://gateway.marvel.com/v1/public/events/298
1011428,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1011428,X-Men: Schism,http://gateway.marvel.com/v1/public/events/306
1011428,X-Men: Second Coming,http://gateway.marvel.com/v1/public/events/279
1010373,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009351,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009351,Age of X,http://gateway.marvel.com/v1/public/events/303
1009351,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009351,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009351,Fall of the Hulks,http://gateway.marvel.com/v1/public/events/297
1009351,Fall of the Mutants,http://gateway.marvel.com/v1/public/events/248
1009351,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009351,House of M,http://gateway.marvel.com/v1/public/events/251
1009351,Infinity,http://gateway.marvel.com/v1/public/events/315
1009351,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009351,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1009351,Initiative,http://gateway.marvel.com/v1/public/events/255
1009351,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1009351,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009351,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009351,Original Sin,http://gateway.marvel.com/v1/public/events/319
1009351,Other - Evolve or Die,http://gateway.marvel.com/v1/public/events/266
1009351,Planet Hulk,http://gateway.marvel.com/v1/public/events/212
1009351,Realm of Kings,http://gateway.marvel.com/v1/public/events/295
1009351,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009355,Civil War,http://gateway.marvel.com/v1/public/events/238
1009355,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009355,Siege,http://gateway.marvel.com/v1/public/events/273
1010722,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1010722,Initiative,http://gateway.marvel.com/v1/public/events/255
1009356,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009356,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009356,Avengers Disassembled,http://gateway.marvel.com/v1/public/events/234
1009356,Chaos War,http://gateway.marvel.com/v1/public/events/296
1009356,Civil War,http://gateway.marvel.com/v1/public/events/238
1009356,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009356,Days of Future Present,http://gateway.marvel.com/v1/public/events/240
1009356,Fall of the Mutants,http://gateway.marvel.com/v1/public/events/248
1009356,House of M,http://gateway.marvel.com/v1/public/events/251
1009356,Inferno,http://gateway.marvel.com/v1/public/events/252
1009356,Infinity War,http://gateway.marvel.com/v1/public/events/29
1009356,Initiative,http://gateway.marvel.com/v1/public/events/255
1009356,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009356,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009356,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009356,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009356,Secret Wars,http://gateway.marvel.com/v1/public/events/270
1009356,Secret Wars II,http://gateway.marvel.com/v1/public/events/271
1009356,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1009356,World War Hulks,http://gateway.marvel.com/v1/public/events/60
1010932,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1010675,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1009357,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009357,Age of X,http://gateway.marvel.com/v1/public/events/303
1009357,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009358,Maximum Security,http://gateway.marvel.com/v1/public/events/37
1009359,Avengers Disassembled,http://gateway.marvel.com/v1/public/events/234
1009359,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009359,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009360,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009362,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009362,Age of Apocalypse,http://gateway.marvel.com/v1/public/events/227
1009362,Age of X,http://gateway.marvel.com/v1/public/events/303
1009362,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009362,Avengers VS X-Men,http://gateway.marvel.com/v1/public/events/310
1009362,Dark Reign,http://gateway.marvel.com/v1/public/events/318
1009362,Days of Future Present,http://gateway.marvel.com/v1/public/events/240
1009362,Evolutionary War,http://gateway.marvel.com/v1/public/events/246
1009362,Fall of the Mutants,http://gateway.marvel.com/v1/public/events/248
1009362,Fatal Attractions,http://gateway.marvel.com/v1/public/events/249
1009362,Fear Itself,http://gateway.marvel.com/v1/public/events/302
1009362,Inferno,http://gateway.marvel.com/v1/public/events/252
1009362,Kings of Pain,http://gateway.marvel.com/v1/public/events/32
1009362,Messiah CompleX,http://gateway.marvel.com/v1/public/events/299
1009362,Mutant Massacre,http://gateway.marvel.com/v1/public/events/263
1009362,Onslaught,http://gateway.marvel.com/v1/public/events/154
1009362,World War Hulk,http://gateway.marvel.com/v1/public/events/277
1009362,World War Hulks,http://gateway.marvel.com/v1/public/events/60
1009362,X-Men: Battle of the Atom,http://gateway.marvel.com/v1/public/events/316
1009362,X-Men: Regenesis,http://gateway.marvel.com/v1/public/events/308
1010758,Infinity,http://gateway.marvel.com/v1/public/events/315
1012923,Heroic Age,http://gateway.marvel.com/v1/public/events/287
1009363,Infinity,http://gateway.marvel.com/v1/public/events/315
1009363,Realm of Kings,http://gateway.marvel.com/v1/public/events/295
1009364,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009365,Civil War,http://gateway.marvel.com/v1/public/events/238
1009365,Infinity,http://gateway.marvel.com/v1/public/events/315
1009365,Inhumanity,http://gateway.marvel.com/v1/public/events/317
1009365,Inhumans Vs. X-Men,http://gateway.marvel.com/v1/public/events/334
1009365,Marvel NOW!,http://gateway.marvel.com/v1/public/events/311
1009365,Monsters Unleashed,http://gateway.marvel.com/v1/public/events/337
1009365,Realm of Kings,http://gateway.marvel.com/v1/public/events/295
1009365,Secret Empire,http://gateway.marvel.com/v1/public/events/336
1009365,Secret Invasion,http://gateway.marvel.com/v1/public/events/269
1009365,Secret Wars (2015),http://gateway.marvel.com/v1/public/events/323
1009365,The Thanos Imperative,http://gateway.marvel.com/v1/public/events/294
1009366,Acts of Vengeance!,http://gateway.marvel.com/v1/public/events/116
1009366,Age of X,http://gateway.marvel.com/v1/public/events/303
1009366,Atlantis Attacks,http://gateway.marvel.com/v1/public/events/233
1009366,Avengers Disassembled,http://gateway.marvel.com/v1/public/events/234
1009366,Chaos War,http://gateway.marvel.com/v1/public/events/296
