character_id,comic_name,comic_resourceURI
1009312,Annihilation: Heralds of Galactus (2007) #2,http://gateway.marvel.com/v1/public/comics/6175
1009312,Annihilation: Silver Surfer (2006) #2,http://gateway.marvel.com/v1/public/comics/4218
1009312,Annihilation: Silver Surfer (2006) #3,http://gateway.marvel.com/v1/public/comics/4315
1009312,Annihilation: Silver Surfer (2006) #4,http://gateway.marvel.com/v1/public/comics/4470
1009312,Annihilation: The Complete Collection Vol. 1 (Trade Paperback),http://gateway.marvel.com/v1/public/comics/66602
1009312,Avengers (2010) #4,http://gateway.marvel.com/v1/public/comics/29207
1009312,Avengers (2010) #5,http://gateway.marvel.com/v1/public/comics/34139
1009312,Avengers (1996) #12,http://gateway.marvel.com/v1/public/comics/17754
1009312,Avengers (1963) #260,http://gateway.marvel.com/v1/public/comics/7131
1009312,Avengers (1963) #261,http://gateway.marvel.com/v1/public/comics/7132
1009312,Avengers Forever (1998) #10,http://gateway.marvel.com/v1/public/comics/12402
1009313,A+X (2012) #3,http://gateway.marvel.com/v1/public/comics/43498
1009313,A+X (2012) #6,http://gateway.marvel.com/v1/public/comics/43505
1009313,Age of X: Alpha (2010) #1,http://gateway.marvel.com/v1/public/comics/37996
1009313,All-New Wolverine (2015) #17,http://gateway.marvel.com/v1/public/comics/60507
1009313,All-New Wolverine (2015) #18,http://gateway.marvel.com/v1/public/comics/60508
1009313,Astonishing X-Men (2017) #1,http://gateway.marvel.com/v1/public/comics/63833
1009313,Astonishing X-Men (2017) #2,http://gateway.marvel.com/v1/public/comics/64205
1009313,Astonishing X-Men (2017) #4,http://gateway.marvel.com/v1/public/comics/64883
1009313,Astonishing X-Men (2017) #5,http://gateway.marvel.com/v1/public/comics/65055
1009313,Astonishing X-Men (2017) #6,http://gateway.marvel.com/v1/public/comics/65263
1009313,Astonishing X-Men (2017) #7,http://gateway.marvel.com/v1/public/comics/65405
1009313,Astonishing X-Men (2017) #8,http://gateway.marvel.com/v1/public/comics/66265
1009313,Astonishing X-Men (2017) #9,http://gateway.marvel.com/v1/public/comics/66481
1009313,Astonishing X-Men (2004) #48,http://gateway.marvel.com/v1/public/comics/40809
1009313,Astonishing X-Men (2004) #56,http://gateway.marvel.com/v1/public/comics/40808
1009313,Astonishing X-Men (2004) #57,http://gateway.marvel.com/v1/public/comics/40807
1009313,Astonishing X-Men (2004) #58,http://gateway.marvel.com/v1/public/comics/45819
1009313,Astonishing X-Men (2004) #59,http://gateway.marvel.com/v1/public/comics/45820
1009313,Astonishing X-Men (2004) #60,http://gateway.marvel.com/v1/public/comics/45821
1009313,Astonishing X-Men (2004) #61,http://gateway.marvel.com/v1/public/comics/45822
1010763,ALL-NEW GUARDIANS OF THE GALAXY VOL. 1: COMMUNICATION BREAKDOWN TPB (Trade Paperback),http://gateway.marvel.com/v1/public/comics/62149
1010763,All-New Guardians of the Galaxy Vol. 2: Riders in the Sky (Trade Paperback),http://gateway.marvel.com/v1/public/comics/62150
1010763,All-New Guardians of the Galaxy Vol. 3: Infinity Quest (Trade Paperback),http://gateway.marvel.com/v1/public/comics/62151
1010763,Annihilation (2006) #3,http://gateway.marvel.com/v1/public/comics/5230
1010763,Annihilation: Ronan (2006) #2,http://gateway.marvel.com/v1/public/comics/4219
1010763,Annihilation: Ronan (2006) #3,http://gateway.marvel.com/v1/public/comics/4316
1010763,Annihilation: Ronan (2006) #4,http://gateway.marvel.com/v1/public/comics/4471
1010763,Annihilation: The Nova Corps (2006) #1,http://gateway.marvel.com/v1/public/comics/4822
1010763,Avengers Unlimited Infinity Comic (2022) #44,http://gateway.marvel.com/v1/public/comics/106056
1010763,Avengers Unlimited Infinity Comic (2022) #48,http://gateway.marvel.com/v1/public/comics/106060
1010763,Gamora (2016) #1,http://gateway.marvel.com/v1/public/comics/51841
1010763,Gamora (2016) #2,http://gateway.marvel.com/v1/public/comics/51843
1010763,Gamora (2016) #3,http://gateway.marvel.com/v1/public/comics/51845
1010763,Gamora (2016) #4,http://gateway.marvel.com/v1/public/comics/51846
1010763,Gamora (2016) #5,http://gateway.marvel.com/v1/public/comics/51847
1010763,Guardians of the Galaxy (2013) #1,http://gateway.marvel.com/v1/public/comics/43305
1010763,Guardians of the Galaxy (2013) #1 (Manara Variant),http://gateway.marvel.com/v1/public/comics/46138
1010763,Guardians of the Galaxy (2013) #2,http://gateway.marvel.com/v1/public/comics/43304
1010763,Guardians of the Galaxy (2023) #9,http://gateway.marvel.com/v1/public/comics/105867
1010763,Guardians of the Galaxy (2015) #9,http://gateway.marvel.com/v1/public/comics/55472
1010832,Defenders (1972) #94,http://gateway.marvel.com/v1/public/comics/20408
1010832,Defenders (1972) #132,http://gateway.marvel.com/v1/public/comics/20299
1010832,Defenders (1972) #133,http://gateway.marvel.com/v1/public/comics/20300
1010832,Defenders (1972) #134,http://gateway.marvel.com/v1/public/comics/20301
1010832,Defenders (1972) #135,http://gateway.marvel.com/v1/public/comics/20302
1010832,Defenders (1972) #136,http://gateway.marvel.com/v1/public/comics/20303
1010832,Defenders (1972) #137,http://gateway.marvel.com/v1/public/comics/20304
1010832,Gargoyle (1985) #1,http://gateway.marvel.com/v1/public/comics/83980
1010832,Gargoyle (1985) #2,http://gateway.marvel.com/v1/public/comics/82047
1010832,Gargoyle (1985) #3,http://gateway.marvel.com/v1/public/comics/82048
1010832,Gargoyle (1985) #4,http://gateway.marvel.com/v1/public/comics/82049
1010832,Heroes for Hire (2010) #9,http://gateway.marvel.com/v1/public/comics/37192
1010832,Heroes for Hire (2010) #11,http://gateway.marvel.com/v1/public/comics/37193
1010832,Marvel Fanfare (1982) #50,http://gateway.marvel.com/v1/public/comics/19827
1010832,THOR: THE WORLD EATERS TPB (Trade Paperback),http://gateway.marvel.com/v1/public/comics/33031
1010832,Ziggy Pig and Silly Seal Infinity Comic (2022) #4,http://gateway.marvel.com/v1/public/comics/101334
1010832,Ziggy Pig and Silly Seal Infinity Comic (2022) #7,http://gateway.marvel.com/v1/public/comics/101337
1012512,Defenders (1972) #125,http://gateway.marvel.com/v1/public/comics/20291
1012512,Universe X (2000),http://gateway.marvel.com/v1/public/comics/11914
1012512,Universe X (2000) #1,http://gateway.marvel.com/v1/public/comics/11902
1012512,Universe X (2000) #2,http://gateway.marvel.com/v1/public/comics/11906
1012512,Universe X (2000) #3,http://gateway.marvel.com/v1/public/comics/11907
1012512,Universe X (2000) #4,http://gateway.marvel.com/v1/public/comics/11908
1012512,Universe X (2000) #5,http://gateway.marvel.com/v1/public/comics/11909
1012512,Universe X (2000) #6,http://gateway.marvel.com/v1/public/comics/11910
1012512,Universe X (2000) #7,http://gateway.marvel.com/v1/public/comics/11911
1012512,Universe X (2000) #8,http://gateway.marvel.com/v1/public/comics/11912
1012512,Universe X (2000) #9,http://gateway.marvel.com/v1/public/comics/11913
1012512,Universe X (2000) #10,http://gateway.marvel.com/v1/public/comics/11903
1012512,Universe X (2000) #11,http://gateway.marvel.com/v1/public/comics/11904
1012512,Universe X (2000) #12,http://gateway.marvel.com/v1/public/comics/11905
1012513,Hulk Annual (1999) #1,http://gateway.marvel.com/v1/public/comics/58263
1009383,Cable (1993) #37,http://gateway.marvel.com/v1/public/comics/7412
1009383,Cable (1993) #38,http://gateway.marvel.com/v1/public/comics/7413
1009383,Cable (1993) #39,http://gateway.marvel.com/v1/public/comics/7414
1009383,Cable - Blood and Metal (1992) #1,http://gateway.marvel.com/v1/public/comics/23285
1009383,Cable - Blood and Metal (1992) #2,http://gateway.marvel.com/v1/public/comics/23286
1009383,Cable Classic Vol. 1 (Trade Paperback),http://gateway.marvel.com/v1/public/comics/20946
1009383,Deadpool (1997) #57,http://gateway.marvel.com/v1/public/comics/8514
1009383,Deadpool (1997) #58,http://gateway.marvel.com/v1/public/comics/8515
1009383,Deadpool (1997) #59,http://gateway.marvel.com/v1/public/comics/8516
1009383,Weapon X (2002) #1,http://gateway.marvel.com/v1/public/comics/18071
1009383,Weapon X (2002) #4,http://gateway.marvel.com/v1/public/comics/18093
1009383,Weapon X (2002) #5,http://gateway.marvel.com/v1/public/comics/18094
1009383,Weapon X (2002) #7,http://gateway.marvel.com/v1/public/comics/18096
1009383,Weapon X (2002) #9,http://gateway.marvel.com/v1/public/comics/18098
1009383,WEAPON X VOL. 1: THE DRAFT TPB (Trade Paperback),http://gateway.marvel.com/v1/public/comics/1103
1009383,Weapon X Vol. I (Trade Paperback),http://gateway.marvel.com/v1/public/comics/1078
1009383,Weapon X: The Draft – Kane (2002) #1,http://gateway.marvel.com/v1/public/comics/18409
1009383,Weapon X: The Draft – Marrow (2002) #1,http://gateway.marvel.com/v1/public/comics/18410
1009383,Weapon X: The Draft – Sauron (2002) #1,http://gateway.marvel.com/v1/public/comics/18411
1009315,Uncanny X-Force (2010) #27,http://gateway.marvel.com/v1/public/comics/40447
1009315,Uncanny X-Men (1981) #229,http://gateway.marvel.com/v1/public/comics/13770
1009315,Uncanny X-Men (1981) #231,http://gateway.marvel.com/v1/public/comics/13772
1009315,Uncanny X-Men (1981) #232,http://gateway.marvel.com/v1/public/comics/13773
1009315,Uncanny X-Men (1981) #234,http://gateway.marvel.com/v1/public/comics/13775
1009315,Uncanny X-Men (1981) #236,http://gateway.marvel.com/v1/public/comics/13777
1009315,Uncanny X-Men (1981) #245,http://gateway.marvel.com/v1/public/comics/13786
1009315,Uncanny X-Men (1981) #248,http://gateway.marvel.com/v1/public/comics/13789
1009315,Uncanny X-Men (1981) #249,http://gateway.marvel.com/v1/public/comics/13790
1009315,Uncanny X-Men (1981) #250,http://gateway.marvel.com/v1/public/comics/13791
1009315,Uncanny X-Men (1981) #251,http://gateway.marvel.com/v1/public/comics/13792
1009315,Uncanny X-Men (1981) #252,http://gateway.marvel.com/v1/public/comics/13793
1009315,Uncanny X-Men (1981) #269,http://gateway.marvel.com/v1/public/comics/13810
1009315,Wolverine (1988) #17,http://gateway.marvel.com/v1/public/comics/14114
1009315,Wolverine (1988) #35,http://gateway.marvel.com/v1/public/comics/14154
1009315,Wolverine (1988) #36,http://gateway.marvel.com/v1/public/comics/14155
1009315,Wolverine (1988) #53,http://gateway.marvel.com/v1/public/comics/14174
1009315,Wolverine (1988) #104,http://gateway.marvel.com/v1/public/comics/14042
1009315,WOLVERINE CLASSIC (Trade Paperback),http://gateway.marvel.com/v1/public/comics/5059
1009315,X-Men (1991) #49,http://gateway.marvel.com/v1/public/comics/14338
1009316,Age of Heroes (2010) #2,http://gateway.marvel.com/v1/public/comics/33566
1009316,AGE OF HEROES TPB (Trade Paperback),http://gateway.marvel.com/v1/public/comics/30885
1009316,Avengers: The Initiative (2007) #2,http://gateway.marvel.com/v1/public/comics/13489
1009316,Avengers: The Initiative (2007) #4,http://gateway.marvel.com/v1/public/comics/15976
1009316,Avengers: The Initiative (2007) #6,http://gateway.marvel.com/v1/public/comics/16542
1009316,Avengers: The Initiative (2007) #7,http://gateway.marvel.com/v1/public/comics/16543
1009316,Avengers: The Initiative (2007) #9,http://gateway.marvel.com/v1/public/comics/17638
1009316,Avengers: The Initiative (2007) #10,http://gateway.marvel.com/v1/public/comics/20679
1009316,Avengers: The Initiative (2007) #15,http://gateway.marvel.com/v1/public/comics/21546
1009316,Avengers: The Initiative (2007) #20,http://gateway.marvel.com/v1/public/comics/22912
1009316,Avengers: The Initiative (2007) #21,http://gateway.marvel.com/v1/public/comics/23112
1009316,Avengers: The Initiative (2007) #22,http://gateway.marvel.com/v1/public/comics/23608
1009316,Avengers: The Initiative (2007) #23,http://gateway.marvel.com/v1/public/comics/23968
1009316,Avengers: The Initiative (2007) #24,http://gateway.marvel.com/v1/public/comics/24167
1009316,Avengers: The Initiative (2007) #25,http://gateway.marvel.com/v1/public/comics/24573
1009316,Avengers: The Initiative (2007) #27,http://gateway.marvel.com/v1/public/comics/27544
1009316,Avengers: The Initiative (2007) #27 (70TH FRAME VARIANT),http://gateway.marvel.com/v1/public/comics/27891
1009316,Avengers: The Initiative (2007) #33,http://gateway.marvel.com/v1/public/comics/29816
1009316,Avengers: The Initiative (2007) #33 (DEADPOOL VARIANT),http://gateway.marvel.com/v1/public/comics/31560
1009316,Avengers: The Initiative (2007) #35,http://gateway.marvel.com/v1/public/comics/29931
1011285,Counter X Vol. 2 (Trade Paperback),http://gateway.marvel.com/v1/public/comics/22085
1011285,Generation X (1994) #-1,http://gateway.marvel.com/v1/public/comics/22734
1011285,Generation X (1994) #1,http://gateway.marvel.com/v1/public/comics/22735
1011285,Generation X (2017) #1,http://gateway.marvel.com/v1/public/comics/62820
1011285,Generation X (1994) #2,http://gateway.marvel.com/v1/public/comics/22746
1011285,Generation X (2017) #2,http://gateway.marvel.com/v1/public/comics/62821
1011285,Generation X (1994) #3,http://gateway.marvel.com/v1/public/comics/22757
1011285,Generation X (2017) #3,http://gateway.marvel.com/v1/public/comics/62932
1011285,Generation X (1994) #4,http://gateway.marvel.com/v1/public/comics/22768
1011285,Generation X (2017) #4,http://gateway.marvel.com/v1/public/comics/63702
1011285,Generation X (1994) #5,http://gateway.marvel.com/v1/public/comics/22779
1011285,Generation X (2017) #5,http://gateway.marvel.com/v1/public/comics/64209
1011285,Generation X (1994) #6,http://gateway.marvel.com/v1/public/comics/22790
1011285,Generation X (2017) #6,http://gateway.marvel.com/v1/public/comics/64382
1011285,Generation X (1994) #7,http://gateway.marvel.com/v1/public/comics/22801
1011285,Generation X (2017) #7,http://gateway.marvel.com/v1/public/comics/64907
1011285,Generation X (2017) #8,http://gateway.marvel.com/v1/public/comics/65072
1011285,Generation X (1994) #8,http://gateway.marvel.com/v1/public/comics/22808
1011285,Generation X (2017) #9,http://gateway.marvel.com/v1/public/comics/65073
1011285,Generation X (1994) #9,http://gateway.marvel.com/v1/public/comics/22809
1009317,Infinity: The Hunt (2013) #1,http://gateway.marvel.com/v1/public/comics/48007
1009317,Uncanny X-Force (2010) #26,http://gateway.marvel.com/v1/public/comics/40443
1009317,Wolverine (1988) #95,http://gateway.marvel.com/v1/public/comics/14220
1009317,Wolverine (1988) #99,http://gateway.marvel.com/v1/public/comics/14224
1009317,Wolverine (1988) #100,http://gateway.marvel.com/v1/public/comics/14038
1009317,Wolverine & the X-Men (2011) #6,http://gateway.marvel.com/v1/public/comics/38579
1009317,Wolverine & the X-Men (2011) #7,http://gateway.marvel.com/v1/public/comics/38581
1009317,Wolverine & the X-Men (2011) #8,http://gateway.marvel.com/v1/public/comics/38577
1009317,Wolverine & the X-Men (2011) #9,http://gateway.marvel.com/v1/public/comics/38585
1009317,Wolverine & the X-Men (2011) #10,http://gateway.marvel.com/v1/public/comics/38583
1009317,Wolverine & the X-Men (2011) #11,http://gateway.marvel.com/v1/public/comics/38580
1009317,Wolverine & the X-Men (2011) #12,http://gateway.marvel.com/v1/public/comics/38578
1009317,Wolverine & the X-Men (2011) #13,http://gateway.marvel.com/v1/public/comics/40088
1009317,Wolverine & the X-Men (2011) #14,http://gateway.marvel.com/v1/public/comics/40089
1009317,Wolverine & the X-Men (2011) #15,http://gateway.marvel.com/v1/public/comics/40085
1009317,Wolverine & the X-Men (2011) #16,http://gateway.marvel.com/v1/public/comics/40084
1009317,Wolverine & the X-Men (2011) #19,http://gateway.marvel.com/v1/public/comics/43285
1011098,Captain Marvel (2000) #16,http://gateway.marvel.com/v1/public/comics/372
1011098,Captain Marvel (2000),http://gateway.marvel.com/v1/public/comics/72981
1011098,Genis-Vell: Captain Marvel (2022) #1,http://gateway.marvel.com/v1/public/comics/100046
1011098,Genis-Vell: Captain Marvel (2022) #2,http://gateway.marvel.com/v1/public/comics/100047
1011098,Genis-Vell: Captain Marvel (2022) #3,http://gateway.marvel.com/v1/public/comics/100048
1011098,Genis-Vell: Captain Marvel (2022) #4,http://gateway.marvel.com/v1/public/comics/100049
1011098,Genis-Vell: Captain Marvel (2022) #5,http://gateway.marvel.com/v1/public/comics/100050
1011098,Silver Surfer Rebirth: Legacy (2023) #1,http://gateway.marvel.com/v1/public/comics/102535
1011098,Silver Surfer Rebirth: Legacy (2023) #2,http://gateway.marvel.com/v1/public/comics/102536
1011098,Silver Surfer Rebirth: Legacy (2023) #3,http://gateway.marvel.com/v1/public/comics/102537
1011098,Silver Surfer Rebirth: Legacy (2023) #4,http://gateway.marvel.com/v1/public/comics/102538
1014974,Ultimate Spider-Man (2000) #5,http://gateway.marvel.com/v1/public/comics/14879
1014974,Ultimate Spider-Man (2000) #15,http://gateway.marvel.com/v1/public/comics/14841
1014974,Ultimate Spider-Man (2000) #16,http://gateway.marvel.com/v1/public/comics/14842
1014974,Ultimate Spider-Man (2000) #23,http://gateway.marvel.com/v1/public/comics/14850
1014974,Ultimate Spider-Man Ultimate Collection Book 1 (Trade Paperback),http://gateway.marvel.com/v1/public/comics/6181
1014974,Ultimate Spider-Man Vol. 1: Power & Responsibility (Trade Paperback),http://gateway.marvel.com/v1/public/comics/1012
1014974,Ultimate Spider-Man Vol. 3: Double Trouble (Trade Paperback),http://gateway.marvel.com/v1/public/comics/2822
1014974,Ultimate Spider-Man Vol. III: Double Trouble (Trade Paperback),http://gateway.marvel.com/v1/public/comics/1015
1014974,ULTIMATE SPIDER-MAN VOL. 4: LEGACY TPB (Trade Paperback),http://gateway.marvel.com/v1/public/comics/1016
1010749,Civil War: Young Avengers & Runaways (2006) #1,http://gateway.marvel.com/v1/public/comics/4500
1010749,Civil War: Young Avengers & Runaways (2006) #2,http://gateway.marvel.com/v1/public/comics/4821
1010749,Civil War: Young Avengers & Runaways (2006) #3,http://gateway.marvel.com/v1/public/comics/5114
1010749,Civil War: Young Avengers & Runaways (2006) #4,http://gateway.marvel.com/v1/public/comics/5267
1010749,Runaways (2017) #1,http://gateway.marvel.com/v1/public/comics/64431
1010749,Runaways (2017) #2,http://gateway.marvel.com/v1/public/comics/64821
1010749,Runaways (2017) #3,http://gateway.marvel.com/v1/public/comics/65095
1010749,Runaways (2005) #4,http://gateway.marvel.com/v1/public/comics/1979
1010749,Runaways (2005) #15,http://gateway.marvel.com/v1/public/comics/4058
1010749,Runaways (2005) #18,http://gateway.marvel.com/v1/public/comics/4429
1010749,Runaways (2005) #27,http://gateway.marvel.com/v1/public/comics/15826
1010749,Runaways (2017) #36,http://gateway.marvel.com/v1/public/comics/85954
1010749,RUNAWAYS : TRUE BELIEVERS (Digest),http://gateway.marvel.com/v1/public/comics/2425
1010749,Runaways by Rainbow Rowell Vol. 1: Find Your Way Home (Trade Paperback),http://gateway.marvel.com/v1/public/comics/66858
1010925,Absolute Carnage: Symbiote Of Vengeance (2019) #1,http://gateway.marvel.com/v1/public/comics/77434
1010925,Amazing Spider-Man (1999) #659,http://gateway.marvel.com/v1/public/comics/39018
1010925,Amazing Spider-Man (1999) #659 (2nd Printing Variant),http://gateway.marvel.com/v1/public/comics/40882
1010925,Amazing Spider-Man (1999) #660,http://gateway.marvel.com/v1/public/comics/35505
1010925,The Mutant Misadventures of Cloak and Dagger (1988) #18,http://gateway.marvel.com/v1/public/comics/63311
1010925,Cosmic Ghost Rider (2023) #3,http://gateway.marvel.com/v1/public/comics/102983
1010925,Cosmic Ghost Rider: Duel Identity (Trade Paperback),http://gateway.marvel.com/v1/public/comics/103095
1010925,Danny Ketch: Ghost Rider (2023) #1,http://gateway.marvel.com/v1/public/comics/107107
1010925,Danny Ketch: Ghost Rider (2023) #2,http://gateway.marvel.com/v1/public/comics/107109
1010925,Danny Ketch: Ghost Rider (2023) #3,http://gateway.marvel.com/v1/public/comics/107110
1010925,Danny Ketch: Ghost Rider (2023) #4,http://gateway.marvel.com/v1/public/comics/107111
1010925,Daredevil & Echo (2023) #3,http://gateway.marvel.com/v1/public/comics/107121
1010925,Daredevil & Echo (2023) #4,http://gateway.marvel.com/v1/public/comics/107122
1010925,Darkhold: Pages from the Book of Sins (1992) #1,http://gateway.marvel.com/v1/public/comics/59953
1010925,Fear Itself (2010) #1,http://gateway.marvel.com/v1/public/comics/39849
1010925,Fear Itself (2010) #1 (Blank Cover Variant),http://gateway.marvel.com/v1/public/comics/38962
1010925,Fear Itself (2010) #1 (Ff 50th Anniversary Variant),http://gateway.marvel.com/v1/public/comics/38975
1010925,Fear Itself (2010) #1 (2nd Printing Variant),http://gateway.marvel.com/v1/public/comics/40090
1010925,Fear Itself (2010) #1 (Immomen Variant),http://gateway.marvel.com/v1/public/comics/38926
1010925,Fear Itself (2010) #1 (Comicspro Variant),http://gateway.marvel.com/v1/public/comics/39251
1009318,Age of X: Universe (2011) #1,http://gateway.marvel.com/v1/public/comics/38524
1009318,Amazing Spider-Man/Ghost Rider - Motorstorm (Trade Paperback),http://gateway.marvel.com/v1/public/comics/38461
1009318,Avengers (2018) #22,http://gateway.marvel.com/v1/public/comics/71055
1009318,Avengers (2018) #23,http://gateway.marvel.com/v1/public/comics/71056
1009318,Avengers (2018) #24,http://gateway.marvel.com/v1/public/comics/71057
1009318,Avengers (2018) #25,http://gateway.marvel.com/v1/public/comics/71058
1009318,Avengers (1998) #27,http://gateway.marvel.com/v1/public/comics/17509
1009318,Avengers (2018) #52,http://gateway.marvel.com/v1/public/comics/92196
1009318,Avengers (1963) #214,http://gateway.marvel.com/v1/public/comics/7080
1009318,AVENGERS ASSEMBLE (Hardcover),http://gateway.marvel.com/v1/public/comics/4461
1009318,Blade: First Bite Infinity Comic (2023) #2,http://gateway.marvel.com/v1/public/comics/94137
1009318,Captain America and Bucky (2011) #640,http://gateway.marvel.com/v1/public/comics/43107
1009318,Captain Universe: Universal Heroes (Trade Paperback),http://gateway.marvel.com/v1/public/comics/3380
1009318,Champions (1975) #1,http://gateway.marvel.com/v1/public/comics/8055
1009318,Champions (1975) #2,http://gateway.marvel.com/v1/public/comics/8064
1009318,Champions (1975) #3,http://gateway.marvel.com/v1/public/comics/8065
1009318,Champions (1975) #4,http://gateway.marvel.com/v1/public/comics/8066
1009318,Champions (1975) #7,http://gateway.marvel.com/v1/public/comics/8069
1009318,Champions (1975) #8,http://gateway.marvel.com/v1/public/comics/8070
1009318,Champions (1975) #10,http://gateway.marvel.com/v1/public/comics/8056
1017833,Ghost Rider X-Mas Special Infinite Comic (2016) #1,http://gateway.marvel.com/v1/public/comics/58635
1017833,All-New Ghost Rider (2014) #1,http://gateway.marvel.com/v1/public/comics/49488
1017833,All-New Ghost Rider (2014) #3,http://gateway.marvel.com/v1/public/comics/49502
1017833,Avengers (2018) #1,http://gateway.marvel.com/v1/public/comics/67002
1017833,Avengers (2018) #6,http://gateway.marvel.com/v1/public/comics/67763
1017833,Avengers (2018) #15,http://gateway.marvel.com/v1/public/comics/71048
1017833,Avengers (2018) #22,http://gateway.marvel.com/v1/public/comics/71055
1017833,Avengers (2018) #23,http://gateway.marvel.com/v1/public/comics/71056
1017833,Avengers (2018) #24,http://gateway.marvel.com/v1/public/comics/71057
1017833,Avengers (2018) #25,http://gateway.marvel.com/v1/public/comics/71058
1017833,Avengers (2018) #35,http://gateway.marvel.com/v1/public/comics/77938
1017833,Avengers (2018) #50,http://gateway.marvel.com/v1/public/comics/89541
1017833,Avengers (2018) #51,http://gateway.marvel.com/v1/public/comics/92195
1017833,Avengers Forever (2021) #2,http://gateway.marvel.com/v1/public/comics/95767
1017833,Avengers Forever (2021) #3,http://gateway.marvel.com/v1/public/comics/95768
1017833,Edge Of Venomverse (Trade Paperback),http://gateway.marvel.com/v1/public/comics/65123
1017833,Edge of Venomverse (2017) #3,http://gateway.marvel.com/v1/public/comics/63866
1017833,Ghost Rider (2016) #1,http://gateway.marvel.com/v1/public/comics/57157
1017833,Ghost Rider (2022) #16,http://gateway.marvel.com/v1/public/comics/107217
1017833,GHOST RIDER: FOUR ON THE FLOOR TPB (Trade Paperback),http://gateway.marvel.com/v1/public/comics/57158
1011221,Marvel Adventures the Avengers (2006) #20,http://gateway.marvel.com/v1/public/comics/17621
1011221,Marvel Adventures the Avengers (2006) #22,http://gateway.marvel.com/v1/public/comics/20861
1009320,Amazing Spider-Man (1999) #661,http://gateway.marvel.com/v1/public/comics/35533
1009320,Amazing Spider-Man (1999) #692,http://gateway.marvel.com/v1/public/comics/40129
1009320,Amazing Spider-Man Annual (1964) #1,http://gateway.marvel.com/v1/public/comics/16883
1009320,Amazing Spider-Man Annual (2010) #37,http://gateway.marvel.com/v1/public/comics/30196
1009320,Ant-Man/Giant-Man Epic Collection: Ant-Man No More (Trade Paperback),http://gateway.marvel.com/v1/public/comics/105144
1009320,Avengers (1963) #2,http://gateway.marvel.com/v1/public/comics/7063
1009320,Avengers (1963) #28,http://gateway.marvel.com/v1/public/comics/7152
1009320,Avengers (1998) #82,http://gateway.marvel.com/v1/public/comics/4938
1009320,Avengers (1998) #83,http://gateway.marvel.com/v1/public/comics/4955
1009320,Avengers (1998) #84,http://gateway.marvel.com/v1/public/comics/4956
1009320,Avengers (1963) #371,http://gateway.marvel.com/v1/public/comics/7254
1009320,Avengers (1963) #373,http://gateway.marvel.com/v1/public/comics/7256
1009320,Avengers (1963) #375,http://gateway.marvel.com/v1/public/comics/7258
1009320,Avengers Academy (2010) #7,http://gateway.marvel.com/v1/public/comics/29222
1009320,Avengers Academy (2010) #10,http://gateway.marvel.com/v1/public/comics/29214
1009320,Avengers Academy (2010) #11,http://gateway.marvel.com/v1/public/comics/29215
1009320,Avengers Academy (2010) #16,http://gateway.marvel.com/v1/public/comics/36481
1009320,Avengers Academy (2010) #20,http://gateway.marvel.com/v1/public/comics/36487
1009320,Avengers Academy (2010) #21,http://gateway.marvel.com/v1/public/comics/36489
1009320,Avengers Academy (2010) #22,http://gateway.marvel.com/v1/public/comics/36485
1010926,Avengers (2010) #34,http://gateway.marvel.com/v1/public/comics/40407
1010926,MARVEL MASTERWORKS: THE AVENGERS VOL. 3 TPB (Trade Paperback),http://gateway.marvel.com/v1/public/comics/39576
1010926,Secret Defenders (1993) #18,http://gateway.marvel.com/v1/public/comics/58273
1010926,Ultimate Adventures (2002) #1,http://gateway.marvel.com/v1/public/comics/18479
1010926,Ultimate Adventures (2002) #2,http://gateway.marvel.com/v1/public/comics/18480
1010926,Ultimate Adventures (2002) #4,http://gateway.marvel.com/v1/public/comics/18482
1010926,Ultimate Adventures (2002) #5,http://gateway.marvel.com/v1/public/comics/18483
1010926,Ultimate Adventures (2002) #6,http://gateway.marvel.com/v1/public/comics/160
1010926,Ultimate Adventures Vol. 1: One Tin Soldier (Trade Paperback),http://gateway.marvel.com/v1/public/comics/1934
1010926,Ultimate Adventures Vol. I (Trade Paperback),http://gateway.marvel.com/v1/public/comics/1204
1010926,Ultimates 2 (2004) #7,http://gateway.marvel.com/v1/public/comics/2158
1010926,Ultimates 2 (2004) #13,http://gateway.marvel.com/v1/public/comics/5715
1010926,ULTIMATES 2 VOL. 2: GRAND THEFT AMERICA TPB (Trade Paperback),http://gateway.marvel.com/v1/public/comics/15893
1010926,Ultimates 3 (2007) #1,http://gateway.marvel.com/v1/public/comics/17378
1010926,Ultimates 3 (2007) #1 (Gatefold Variant),http://gateway.marvel.com/v1/public/comics/17377
1010926,Ultimates 3 (2007) #2,http://gateway.marvel.com/v1/public/comics/17618
1010926,Ultimates 3 (2007) #2,http://gateway.marvel.com/v1/public/comics/17617
1010926,Ultimates 3 (2007) #4,http://gateway.marvel.com/v1/public/comics/20818
1010926,Ultimates 3 (2007) #5,http://gateway.marvel.com/v1/public/comics/26923
1010926,Ultimates 3: Who Killed the Scarlet Witch? (Trade Paperback),http://gateway.marvel.com/v1/public/comics/24316
1011055,Cable (2017) #153,http://gateway.marvel.com/v1/public/comics/65450
1011055,Cable (2017) #154,http://gateway.marvel.com/v1/public/comics/66188
1011055,Cable & X-Force: Onslaught Rising (Trade Paperback),http://gateway.marvel.com/v1/public/comics/66300
1011055,Cable Vol. 2: The Newer Mutants (Trade Paperback),http://gateway.marvel.com/v1/public/comics/61122
